param wind_avail : A	B	C	D	E	F	G	H	I	J	K :=
7373	0.0	0.075	0.058	0.882	0.383	0.0	0.0	0.0	0.0	0.411	0.864
7374	0.0	0.1	0.039	0.785	0.357	0.0	0.0	0.0	0.0	0.273	0.729
7375	0.0	0.042	0.027	0.703	0.266	0.0	0.0	0.0	0.0	0.175	0.573
7376	0.049	0.0	0.0	0.55	0.138	0.0	0.0	0.0	0.0	0.119	0.537
7377	0.06	0.0	0.0	0.404	0.039	0.0	0.0	0.0	0.0	0.102	0.426
7378	0.048	0.004	0.0	0.362	0.009	0.0	0.0	0.0	0.0	0.063	0.35
7379	0.056	0.037	0.0	0.279	0.002	0.0	0.0	0.0	0.0	0.018	0.236
7380	0.086	0.086	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.113
7381	0.132	0.123	0.015	0.193	0.0	0.0	0.0	0.0	0.0	0.0	0.094
7382	0.145	0.132	0.059	0.137	0.0	0.0	0.0	0.0	0.0	0.001	0.082
7383	0.251	0.225	0.087	0.057	0.004	0.0	0.0	0.0	0.0	0.0	0.026
7384	0.299	0.29	0.146	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.003
7385	0.474	0.346	0.162	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
7386	0.764	0.476	0.21	0.0	0.029	0.0	0.0	0.0	0.0	0.001	0.001
7387	0.929	0.7	0.454	0.013	0.06	0.0	0.0	0.0	0.0	0.0	0.0
7388	0.976	0.807	0.515	0.107	0.247	0.0	0.0	0.0	0.0	0.0	0.0
7389	0.992	0.922	0.684	0.392	0.623	0.0	0.0	0.0	0.0	0.014	0.009
7390	0.995	0.947	0.795	0.529	0.935	0.0	0.0	0.0	0.0	0.064	0.008
7391	0.995	0.928	0.815	0.767	0.963	0.0	0.0	0.0	0.0	0.154	0.077
7392	0.983	0.923	0.813	0.898	0.979	0.0	0.0	0.0	0.0	0.167	0.239
7393	0.983	0.964	0.821	0.95	0.959	0.0	0.0	0.0	0.0	0.176	0.249
7394	0.993	0.953	0.846	0.935	0.971	0.0	0.0	0.0	0.0	0.225	0.168
7395	0.996	0.975	0.825	0.874	0.998	0.0	0.0	0.0	0.0	0.294	0.159
7396	0.986	0.987	0.598	0.823	0.999	0.0	0.0	0.0	0.0	0.367	0.212
7397	0.957	0.921	0.618	0.778	0.999	0.0	0.0	0.0	0.0	0.437	0.237
7398	0.91	0.773	0.429	0.861	0.997	0.0	0.0	0.0	0.0	0.672	0.197
7399	0.824	0.479	0.384	0.739	0.974	0.0	0.0	0.0	0.0	0.911	0.201
7400	0.897	0.652	0.217	0.989	0.933	0.0	0.0	0.0	0.0	0.496	0.42
7401	0.901	0.516	0.407	0.774	0.97	0.0	0.0	0.0	0.0	0.576	0.424
7402	0.98	0.838	0.708	0.948	0.979	0.0	0.0	0.0	0.0	0.848	0.14
7403	0.965	0.849	0.428	0.97	0.928	0.0	0.0	0.0	0.0	0.992	0.343
7404	0.825	0.508	0.269	0.288	0.993	0.0	0.0	0.0	0.0	0.985	0.554
7405	0.655	0.507	0.487	0.559	0.999	0.0	0.0	0.0	0.0	1.0	0.877
7406	0.309	0.303	0.661	0.716	0.999	0.0	0.0	0.0	0.0	1.0	0.477
7407	0.369	0.292	0.509	0.707	0.998	0.0	0.0	0.0	0.0	1.0	0.943
7408	0.35	0.387	0.385	0.531	0.658	0.0	0.0	0.0	0.0	1.0	0.984
7409	0.279	0.348	0.256	0.017	0.952	0.0	0.0	0.0	0.0	0.997	0.593
7410	0.221	0.342	0.298	0.256	0.967	0.0	0.0	0.0	0.0	0.957	1.0
7411	0.325	0.38	0.37	0.539	0.991	0.0	0.0	0.0	0.0	0.848	1.0
7412	0.403	0.255	0.324	0.833	0.959	0.0	0.0	0.0	0.0	0.985	0.772
7413	0.263	0.441	0.298	0.765	0.985	0.0	0.0	0.0	0.0	0.985	0.961
7414	0.435	0.515	0.392	0.833	0.977	0.0	0.0	0.0	0.0	0.92	1.0
7415	0.436	0.446	0.416	0.508	0.984	0.0	0.0	0.0	0.0	0.561	1.0
7416	0.494	0.321	0.434	0.001	0.987	0.0	0.0	0.0	0.0	0.202	1.0
7417	0.521	0.355	0.358	0.352	0.946	0.0	0.0	0.0	0.0	0.093	1.0
7418	0.734	0.504	0.371	0.002	0.888	0.0	0.0	0.0	0.0	0.037	0.972
7419	0.562	0.399	0.333	0.186	0.91	0.0	0.0	0.0	0.0	0.004	0.989
7420	0.929	0.621	0.387	0.668	0.712	0.0	0.0	0.0	0.0	0.002	0.893
7421	0.955	0.687	0.521	0.809	0.74	0.0	0.0	0.0	0.0	0.001	0.298
7422	0.851	0.709	0.517	0.645	0.774	0.0	0.0	0.0	0.0	0.0	0.209
7423	0.792	0.707	0.748	0.635	0.643	0.0	0.0	0.0	0.0	0.001	0.069
7424	0.999	0.682	0.579	0.28	0.946	0.0	0.0	0.0	0.0	0.002	0.0
7425	0.999	0.686	0.619	0.724	0.996	0.0	0.0	0.0	0.0	0.193	0.0
7426	0.987	0.996	0.743	0.362	0.988	0.0	0.0	0.0	0.0	0.149	0.003
7427	0.983	0.939	0.939	0.986	0.994	0.0	0.0	0.0	0.0	0.544	0.092
7428	0.991	0.908	0.97	0.982	1.0	0.0	0.0	0.0	0.0	0.952	0.594
7429	0.931	0.831	0.825	0.79	0.999	0.0	0.0	0.0	0.0	1.0	0.913
7430	0.979	0.951	0.853	0.953	0.999	0.0	0.0	0.0	0.0	1.0	1.0
7431	0.994	0.987	0.967	0.925	0.931	0.0	0.0	0.0	0.0	1.0	1.0
7432	0.88	0.935	0.768	0.814	0.99	0.0	0.0	0.0	0.0	0.998	1.0
7433	0.806	0.724	0.647	0.951	0.904	0.0	0.0	0.0	0.0	0.297	1.0
7434	0.952	0.4	0.345	0.723	0.799	0.0	0.0	0.0	0.0	0.227	0.999
7435	0.989	0.987	0.087	0.966	0.999	0.0	0.0	0.0	0.0	0.796	1.0
7436	1.0	0.983	0.931	0.962	0.996	0.0	0.0	0.0	0.0	0.59	1.0
7437	0.999	0.999	0.845	0.992	0.994	0.0	0.0	0.0	0.0	0.812	0.411
7438	0.999	0.999	0.987	0.988	0.999	0.0	0.0	0.0	0.0	0.99	0.869
7439	0.998	0.998	0.956	0.998	0.999	0.0	0.0	0.0	0.0	1.0	1.0
7440	0.999	0.999	0.92	0.999	0.999	0.0	0.0	0.0	0.0	0.967	1.0
7441	0.997	0.994	0.868	0.995	0.999	0.0	0.0	0.0	0.0	0.949	1.0
7442	0.977	0.988	0.872	0.992	0.997	0.0	0.0	0.0	0.0	0.892	1.0
7443	0.896	0.923	0.666	0.999	0.999	0.0	0.0	0.0	0.0	0.993	1.0
7444	0.892	0.917	0.576	1.0	0.999	0.0	0.0	0.0	0.0	1.0	1.0
7445	0.905	0.945	0.575	1.0	0.991	0.0	0.0	0.0	0.0	1.0	1.0
7446	0.849	0.874	0.534	0.999	0.919	0.0	0.0	0.0	0.0	0.986	1.0
7447	0.725	0.885	0.467	1.0	0.945	0.0	0.0	0.0	0.0	0.858	0.992
7448	0.637	0.857	0.377	0.999	0.63	0.0	0.0	0.0	0.0	0.743	0.818
7449	0.872	0.821	0.403	0.999	0.862	0.0	0.0	0.0	0.0	0.623	0.663
7450	0.932	0.853	0.622	0.997	0.999	0.0	0.0	0.0	0.0	0.458	0.692
7451	0.883	0.861	0.565	0.997	0.999	0.0	0.0	0.0	0.0	0.348	0.733
7452	0.906	0.873	0.515	0.998	0.998	0.0	0.0	0.0	0.0	0.357	0.829
7453	0.926	0.903	0.796	0.995	0.997	0.0	0.0	0.0	0.0	0.514	0.859
7454	0.935	0.883	0.81	0.986	0.995	0.0	0.0	0.0	0.0	0.645	0.879
7455	0.971	0.959	0.798	0.992	0.972	0.0	0.0	0.0	0.0	0.727	0.974
7456	0.994	0.985	0.942	0.994	0.771	0.0	0.0	0.0	0.0	0.849	0.999
7457	0.987	0.981	0.967	0.993	0.965	0.0	0.0	0.0	0.0	0.959	1.0
7458	0.963	0.985	0.948	0.99	0.971	0.0	0.0	0.0	0.0	0.997	1.0
7459	0.845	0.958	0.855	0.986	0.85	0.0	0.0	0.0	0.0	0.983	1.0
7460	0.731	0.898	0.86	0.991	0.918	0.0	0.0	0.0	0.0	0.994	1.0
7461	0.677	0.726	0.851	0.988	0.951	0.0	0.0	0.0	0.0	0.975	1.0
7462	0.533	0.413	0.625	0.996	0.966	0.0	0.0	0.0	0.0	0.996	1.0
7463	0.429	0.626	0.099	0.991	0.986	0.0	0.0	0.0	0.0	0.963	1.0
7464	0.739	0.875	0.17	0.987	0.91	0.0	0.0	0.0	0.0	0.908	1.0
7465	0.701	0.8	0.2	0.99	0.672	0.0	0.0	0.0	0.0	0.992	1.0
7466	0.47	0.624	0.133	0.995	0.671	0.0	0.0	0.0	0.0	0.94	1.0
7467	0.447	0.526	0.106	0.99	0.635	0.0	0.0	0.0	0.0	0.754	0.971
7468	0.265	0.598	0.161	0.991	0.589	0.0	0.0	0.0	0.0	0.571	0.923
7469	0.155	0.56	0.205	0.99	0.47	0.0	0.0	0.0	0.0	0.456	0.845
7470	0.297	0.509	0.235	0.986	0.54	0.0	0.0	0.0	0.0	0.42	0.749
7471	0.395	0.378	0.173	0.949	0.41	0.0	0.0	0.0	0.0	0.338	0.461
7472	0.311	0.408	0.125	0.786	0.322	0.0	0.0	0.0	0.0	0.28	0.335
7473	0.262	0.496	0.154	0.796	0.318	0.0	0.0	0.0	0.0	0.224	0.308
7474	0.226	0.488	0.27	0.902	0.159	0.0	0.0	0.0	0.0	0.209	0.294
7475	0.291	0.473	0.272	0.901	0.225	0.0	0.0	0.0	0.0	0.065	0.124
7476	0.206	0.356	0.168	0.843	0.245	0.0	0.0	0.0	0.0	0.0	0.0
7477	0.199	0.344	0.189	0.833	0.277	0.0	0.0	0.0	0.0	0.001	0.0
7478	0.225	0.391	0.176	0.716	0.527	0.0	0.0	0.0	0.0	0.0	0.03
7479	0.231	0.347	0.128	0.684	0.307	0.0	0.0	0.0	0.0	0.0	0.087
7480	0.175	0.28	0.139	0.64	0.292	0.0	0.0	0.0	0.0	0.0	0.111
7481	0.119	0.246	0.144	0.596	0.271	0.0	0.0	0.0	0.0	0.001	0.196
7482	0.036	0.178	0.12	0.44	0.199	0.0	0.0	0.0	0.0	0.0	0.251
7483	0.012	0.109	0.143	0.436	0.181	0.0	0.0	0.0	0.0	0.0	0.245
7484	0.009	0.053	0.13	0.515	0.222	0.0	0.0	0.0	0.0	0.212	0.351
7485	0.0	0.04	0.083	0.537	0.282	0.0	0.0	0.0	0.0	0.268	0.547
7486	0.0	0.004	0.015	0.507	0.219	0.0	0.0	0.0	0.0	0.402	0.621
7487	0.003	0.027	0.022	0.488	0.091	0.0	0.0	0.0	0.0	0.339	0.544
7488	0.003	0.016	0.016	0.412	0.137	0.0	0.0	0.0	0.0	0.275	0.428
7489	0.0	0.0	0.006	0.214	0.084	0.0	0.0	0.0	0.0	0.638	0.378
7490	0.018	0.0	0.0	0.081	0.043	0.0	0.0	0.0	0.0	0.583	0.276
7491	0.073	0.023	0.0	0.028	0.029	0.0	0.0	0.0	0.0	0.598	0.341
7492	0.108	0.077	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.65	0.363
7493	0.195	0.252	0.054	0.0	0.001	0.0	0.0	0.0	0.0	0.668	0.309
7494	0.254	0.339	0.13	0.0	0.001	0.0	0.0	0.0	0.0	0.599	0.286
7495	0.347	0.566	0.263	0.0	0.039	0.0	0.0	0.0	0.0	0.513	0.295
7496	0.647	0.486	0.263	0.047	0.197	0.0	0.0	0.0	0.0	0.446	0.296
7497	0.705	0.585	0.287	0.207	0.146	0.0	0.0	0.0	0.0	0.49	0.226
7498	0.819	0.634	0.368	0.116	0.191	0.0	0.0	0.0	0.0	0.766	0.352
7499	0.842	0.622	0.556	0.095	0.278	0.0	0.0	0.0	0.0	0.842	0.592
7500	0.999	0.863	0.582	0.185	0.434	0.0	0.0	0.0	0.0	0.879	0.708
7501	0.999	0.991	0.805	0.129	0.283	0.0	0.0	0.0	0.0	0.501	0.828
7502	0.999	0.999	0.987	0.111	0.676	0.0	0.0	0.0	0.0	0.571	0.485
7503	0.999	0.995	0.984	0.223	0.84	0.0	0.0	0.0	0.0	0.947	0.432
7504	0.92	0.968	0.929	0.264	0.963	0.0	0.0	0.0	0.0	0.995	0.65
7505	0.799	0.835	0.862	0.433	0.999	0.0	0.0	0.0	0.0	0.997	0.963
7506	0.603	0.718	0.737	0.804	0.999	0.0	0.0	0.0	0.0	0.996	0.992
7507	0.338	0.62	0.725	0.907	0.999	0.0	0.0	0.0	0.0	1.0	0.914
7508	0.609	0.568	0.608	0.931	0.999	0.0	0.0	0.0	0.0	1.0	0.954
7509	0.609	0.416	0.36	0.979	0.989	0.0	0.0	0.0	0.0	1.0	0.965
7510	0.76	0.543	0.252	0.998	0.984	0.0	0.0	0.0	0.0	0.988	0.991
7511	0.874	0.871	0.233	0.998	0.991	0.0	0.0	0.0	0.0	0.999	1.0
7512	0.866	0.708	0.134	0.999	0.884	0.0	0.0	0.0	0.0	1.0	1.0
7513	0.998	0.747	0.012	0.997	0.76	0.0	0.0	0.0	0.0	0.999	1.0
7514	0.943	0.978	0.231	0.999	0.423	0.0	0.0	0.0	0.0	1.0	1.0
7515	0.995	0.858	0.703	0.183	0.312	0.0	0.0	0.0	0.0	0.946	1.0
7516	0.999	0.94	0.661	0.356	0.393	0.0	0.0	0.0	0.0	0.911	1.0
7517	0.997	0.998	0.094	0.633	0.848	0.0	0.0	0.0	0.0	1.0	1.0
7518	0.914	0.984	0.992	0.478	0.913	0.0	0.0	0.0	0.0	1.0	1.0
7519	0.99	0.728	0.733	0.581	0.951	0.0	0.0	0.0	0.0	0.998	0.983
7520	0.984	0.634	0.436	0.785	0.775	0.0	0.0	0.0	0.0	0.993	0.999
7521	0.903	0.995	0.309	0.952	0.95	0.0	0.0	0.0	0.0	1.0	1.0
7522	0.999	0.988	0.509	0.989	0.997	0.0	0.0	0.0	0.0	1.0	1.0
7523	0.999	0.998	0.917	0.97	0.995	0.0	0.0	0.0	0.0	1.0	1.0
7524	0.999	0.988	0.995	0.999	0.999	0.0	0.0	0.0	0.0	1.0	1.0
7525	0.97	0.999	0.999	0.999	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7526	0.994	0.999	0.99	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7527	0.937	0.989	0.999	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7528	0.836	0.981	0.998	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7529	0.867	0.944	0.978	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7530	0.659	0.966	0.947	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7531	0.399	0.978	0.911	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7532	0.759	0.909	0.787	1.0	0.999	0.0	0.0	0.0	0.0	1.0	1.0
7533	0.754	0.807	0.717	1.0	0.997	0.0	0.0	0.0	0.0	1.0	1.0
7534	0.671	0.88	0.821	0.999	0.991	0.0	0.0	0.0	0.0	1.0	1.0
7535	0.705	0.782	0.599	0.999	0.958	0.0	0.0	0.0	0.0	1.0	1.0
7536	0.486	0.467	0.382	0.999	0.887	0.0	0.0	0.0	0.0	1.0	1.0
7537	0.441	0.274	0.267	0.999	0.823	0.0	0.0	0.0	0.0	1.0	1.0
7538	0.293	0.388	0.214	0.999	0.703	0.0	0.0	0.0	0.0	1.0	1.0
7539	0.122	0.477	0.246	0.999	0.735	0.0	0.0	0.0	0.0	0.978	1.0
7540	0.122	0.326	0.288	0.995	0.862	0.0	0.0	0.0	0.0	0.928	1.0
7541	0.119	0.054	0.243	0.981	0.887	0.0	0.0	0.0	0.0	0.873	1.0
7542	0.165	0.051	0.206	0.971	0.847	0.0	0.0	0.0	0.0	0.797	1.0
7543	0.356	0.064	0.155	0.927	0.687	0.0	0.0	0.0	0.0	0.79	1.0
7544	0.306	0.046	0.074	0.748	0.434	0.0	0.0	0.0	0.0	0.84	1.0
7545	0.333	0.03	0.05	0.706	0.483	0.0	0.0	0.0	0.0	0.785	0.996
7546	0.277	0.016	0.025	0.619	0.436	0.0	0.0	0.0	0.0	0.546	0.943
7547	0.24	0.073	0.019	0.616	0.475	0.0	0.0	0.0	0.0	0.36	0.776
7548	0.307	0.125	0.008	0.574	0.428	0.0	0.0	0.0	0.0	0.211	0.613
7549	0.245	0.103	0.065	0.54	0.333	0.0	0.0	0.0	0.0	0.155	0.486
7550	0.122	0.102	0.074	0.603	0.24	0.0	0.0	0.0	0.0	0.196	0.448
7551	0.059	0.123	0.046	0.593	0.17	0.0	0.0	0.0	0.0	0.272	0.515
7552	0.042	0.078	0.029	0.49	0.21	0.0	0.0	0.0	0.0	0.281	0.573
7553	0.018	0.005	0.007	0.493	0.1	0.0	0.0	0.0	0.0	0.18	0.573
7554	0.002	0.0	0.001	0.498	0.072	0.0	0.0	0.0	0.0	0.148	0.582
7555	0.011	0.0	0.0	0.602	0.015	0.0	0.0	0.0	0.0	0.116	0.501
7556	0.01	0.0	0.0	0.185	0.095	0.0	0.0	0.0	0.0	0.114	0.468
7557	0.023	0.008	0.0	0.153	0.062	0.0	0.0	0.0	0.0	0.095	0.43
7558	0.096	0.066	0.001	0.142	0.026	0.0	0.0	0.0	0.0	0.106	0.427
7559	0.301	0.109	0.004	0.212	0.176	0.0	0.0	0.0	0.0	0.07	0.472
7560	0.321	0.111	0.003	0.283	0.195	0.0	0.0	0.0	0.0	0.049	0.514
7561	0.317	0.239	0.019	0.245	0.193	0.0	0.0	0.0	0.0	0.064	0.485
7562	0.284	0.206	0.019	0.146	0.274	0.0	0.0	0.0	0.0	0.054	0.455
7563	0.324	0.238	0.033	0.116	0.289	0.0	0.0	0.0	0.0	0.025	0.373
7564	0.304	0.232	0.034	0.148	0.323	0.0	0.0	0.0	0.0	0.007	0.258
7565	0.247	0.224	0.034	0.065	0.298	0.0	0.0	0.0	0.0	0.011	0.177
7566	0.176	0.147	0.017	0.092	0.253	0.0	0.0	0.0	0.0	0.002	0.107
7567	0.118	0.071	0.001	0.147	0.226	0.0	0.0	0.0	0.0	0.0	0.035
7568	0.027	0.016	0.0	0.009	0.292	0.0	0.0	0.0	0.0	0.0	0.0
7569	0.038	0.027	0.002	0.002	0.239	0.0	0.0	0.0	0.0	0.0	0.0
7570	0.079	0.036	0.004	0.023	0.268	0.0	0.0	0.0	0.0	0.0	0.001
7571	0.152	0.089	0.014	0.073	0.194	0.0	0.0	0.0	0.0	0.0	0.0
7572	0.143	0.046	0.028	0.073	0.105	0.0	0.0	0.0	0.0	0.0	0.0
7573	0.128	0.062	0.048	0.057	0.149	0.0	0.0	0.0	0.0	0.0	0.009
7574	0.161	0.07	0.059	0.067	0.129	0.0	0.0	0.0	0.0	0.0	0.029
7575	0.113	0.079	0.077	0.049	0.09	0.0	0.0	0.0	0.0	0.0	0.092
7576	0.095	0.065	0.056	0.042	0.052	0.0	0.0	0.0	0.0	0.023	0.141
7577	0.094	0.039	0.04	0.0	0.091	0.0	0.0	0.0	0.0	0.035	0.21
7578	0.218	0.056	0.02	0.0	0.192	0.0	0.0	0.0	0.0	0.051	0.066
7579	0.615	0.132	0.089	0.0	0.396	0.0	0.0	0.0	0.0	0.083	0.079
7580	0.571	0.119	0.064	0.153	0.45	0.0	0.0	0.0	0.0	0.209	0.063
7581	0.222	0.102	0.056	0.099	0.429	0.0	0.0	0.0	0.0	0.141	0.131
7582	0.11	0.064	0.004	0.077	0.668	0.0	0.0	0.0	0.0	0.127	0.336
7583	0.098	0.052	0.018	0.243	0.541	0.0	0.0	0.0	0.0	0.107	0.36
7584	0.119	0.054	0.1	0.491	0.259	0.0	0.0	0.0	0.0	0.123	0.213
7585	0.081	0.065	0.048	0.651	0.038	0.0	0.0	0.0	0.0	0.338	0.356
7586	0.058	0.169	0.029	0.484	0.048	0.0	0.0	0.0	0.0	0.604	0.343
7587	0.028	0.173	0.057	0.235	0.493	0.0	0.0	0.0	0.0	0.97	0.326
7588	0.0	0.12	0.029	0.232	0.242	0.0	0.0	0.0	0.0	0.984	0.862
7589	0.015	0.077	0.0	0.158	0.165	0.0	0.0	0.0	0.0	0.846	0.969
7590	0.009	0.047	0.001	0.114	0.061	0.0	0.0	0.0	0.0	0.721	1.0
7591	0.001	0.059	0.003	0.16	0.055	0.0	0.0	0.0	0.0	0.789	0.997
7592	0.049	0.094	0.0	0.039	0.067	0.0	0.0	0.0	0.0	0.996	0.99
7593	0.014	0.112	0.04	0.041	0.032	0.0	0.0	0.0	0.0	1.0	1.0
7594	0.028	0.16	0.109	0.005	0.039	0.0	0.0	0.0	0.0	0.249	1.0
7595	0.272	0.091	0.094	0.0	0.067	0.0	0.0	0.0	0.0	1.0	1.0
7596	0.2	0.17	0.161	0.001	0.063	0.0	0.0	0.0	0.0	1.0	0.98
7597	0.6	0.092	0.216	0.014	0.073	0.0	0.0	0.0	0.0	0.845	0.0
7598	0.755	0.252	0.451	0.03	0.08	0.0	0.0	0.0	0.0	0.853	0.999
7599	0.671	0.727	0.433	0.181	0.307	0.0	0.0	0.0	0.0	0.903	1.0
7600	0.693	0.607	0.539	0.332	0.56	0.0	0.0	0.0	0.0	0.958	0.934
7601	0.386	0.508	0.753	0.885	0.801	0.0	0.0	0.0	0.0	0.956	1.0
7602	0.078	0.4	0.503	0.939	0.719	0.0	0.0	0.0	0.0	0.976	1.0
7603	0.713	0.164	0.317	0.973	0.671	0.0	0.0	0.0	0.0	0.996	1.0
7604	0.837	0.282	0.345	0.994	0.592	0.0	0.0	0.0	0.0	1.0	1.0
7605	0.709	0.783	0.263	0.995	0.491	0.0	0.0	0.0	0.0	1.0	1.0
7606	0.944	0.601	0.353	0.992	0.339	0.0	0.0	0.0	0.0	1.0	1.0
7607	0.982	0.727	0.354	0.983	0.334	0.0	0.0	0.0	0.0	1.0	1.0
7608	0.982	0.899	0.594	0.942	0.389	0.0	0.0	0.0	0.0	1.0	1.0
7609	0.902	0.682	0.742	0.852	0.295	0.0	0.0	0.0	0.0	0.994	1.0
7610	0.702	0.697	0.754	0.83	0.45	0.0	0.0	0.0	0.0	0.992	1.0
7611	0.728	0.731	0.727	0.679	0.52	0.0	0.0	0.0	0.0	1.0	1.0
7612	0.727	0.753	0.924	0.564	0.982	0.0	0.0	0.0	0.0	0.922	1.0
7613	0.667	0.791	0.885	0.601	0.956	0.0	0.0	0.0	0.0	0.984	1.0
7614	0.576	0.536	0.746	0.756	0.863	0.0	0.0	0.0	0.0	0.994	0.982
7615	0.497	0.688	0.554	0.659	0.766	0.0	0.0	0.0	0.0	0.994	0.992
7616	0.521	0.561	0.315	0.536	0.646	0.0	0.0	0.0	0.0	0.999	1.0
7617	0.409	0.286	0.484	0.707	0.417	0.0	0.0	0.0	0.0	1.0	1.0
7618	0.47	0.292	0.566	0.865	0.41	0.0	0.0	0.0	0.0	1.0	1.0
7619	0.616	0.61	0.773	0.857	0.518	0.0	0.0	0.0	0.0	0.999	1.0
7620	0.432	0.517	0.54	0.823	0.705	0.0	0.0	0.0	0.0	0.989	1.0
7621	0.262	0.327	0.377	0.866	0.674	0.0	0.0	0.0	0.0	0.977	1.0
7622	0.193	0.312	0.272	0.716	0.873	0.0	0.0	0.0	0.0	0.916	1.0
7623	0.104	0.225	0.188	0.772	0.827	0.0	0.0	0.0	0.0	0.817	1.0
7624	0.103	0.174	0.146	0.796	0.718	0.0	0.0	0.0	0.0	0.807	1.0
7625	0.054	0.107	0.076	0.716	0.823	0.0	0.0	0.0	0.0	0.847	1.0
7626	0.005	0.046	0.032	0.555	0.525	0.0	0.0	0.0	0.0	0.891	1.0
7627	0.0	0.005	0.033	0.48	0.385	0.0	0.0	0.0	0.0	0.779	1.0
7628	0.0	0.0	0.013	0.318	0.172	0.0	0.0	0.0	0.0	0.865	1.0
7629	0.0	0.0	0.0	0.296	0.059	0.0	0.0	0.0	0.0	0.89	1.0
7630	0.001	0.0	0.0	0.178	0.007	0.0	0.0	0.0	0.0	0.806	0.935
7631	0.0	0.0	0.0	0.269	0.012	0.0	0.0	0.0	0.0	0.787	0.905
7632	0.01	0.047	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.736	0.903
7633	0.091	0.107	0.0	0.036	0.005	0.0	0.0	0.0	0.0	0.494	0.593
7634	0.255	0.256	0.004	0.0	0.017	0.0	0.0	0.0	0.0	0.495	0.448
7635	0.277	0.29	0.001	0.0	0.015	0.0	0.0	0.0	0.0	0.461	0.335
7636	0.451	0.376	0.055	0.0	0.047	0.0	0.0	0.0	0.0	0.345	0.232
7637	0.738	0.468	0.131	0.0	0.075	0.0	0.0	0.0	0.0	0.399	0.154
7638	0.921	0.655	0.211	0.0	0.182	0.0	0.0	0.0	0.0	0.358	0.154
7639	0.972	0.626	0.267	0.0	0.315	0.0	0.0	0.0	0.0	0.359	0.137
7640	0.927	0.674	0.358	0.0	0.28	0.0	0.0	0.0	0.0	0.282	0.14
7641	0.923	0.778	0.469	0.104	0.487	0.0	0.0	0.0	0.0	0.457	0.153
7642	0.902	0.776	0.633	0.158	0.524	0.0	0.0	0.0	0.0	0.311	0.188
7643	0.726	0.667	0.576	0.11	0.483	0.0	0.0	0.0	0.0	0.493	0.144
7644	0.674	0.593	0.451	0.068	0.271	0.0	0.0	0.0	0.0	0.48	0.137
7645	0.861	0.6	0.526	0.005	0.379	0.0	0.0	0.0	0.0	0.542	0.155
7646	0.633	0.306	0.538	0.023	0.5	0.0	0.0	0.0	0.0	0.566	0.204
7647	0.763	0.407	0.45	0.015	0.751	0.0	0.0	0.0	0.0	0.888	0.284
7648	0.817	0.439	0.423	0.09	0.719	0.0	0.0	0.0	0.0	0.988	0.519
7649	0.872	0.41	0.312	0.127	0.48	0.0	0.0	0.0	0.0	0.993	0.742
7650	0.967	0.613	0.438	0.176	0.481	0.0	0.0	0.0	0.0	1.0	0.803
7651	0.995	0.831	0.448	0.177	0.439	0.0	0.0	0.0	0.0	1.0	0.841
7652	0.989	0.853	0.479	0.073	0.726	0.0	0.0	0.0	0.0	1.0	0.977
7653	0.871	0.699	0.46	0.063	0.853	0.0	0.0	0.0	0.0	1.0	1.0
7654	0.435	0.595	0.273	0.172	0.881	0.0	0.0	0.0	0.0	0.999	1.0
7655	0.132	0.497	0.17	0.089	0.88	0.0	0.0	0.0	0.0	1.0	1.0
7656	0.082	0.072	0.093	0.206	0.52	0.0	0.0	0.0	0.0	1.0	1.0
7657	0.244	0.0	0.004	0.334	0.542	0.0	0.0	0.0	0.0	0.553	1.0
7658	0.463	0.0	0.001	0.581	0.492	0.0	0.0	0.0	0.0	1.0	0.832
7659	0.149	0.0	0.042	0.721	0.45	0.0	0.0	0.0	0.0	0.987	1.0
7660	0.115	0.061	0.002	0.636	0.29	0.0	0.0	0.0	0.0	1.0	1.0
7661	0.178	0.121	0.0	0.63	0.174	0.0	0.0	0.0	0.0	1.0	1.0
7662	0.304	0.207	0.02	0.618	0.0	0.0	0.0	0.0	0.0	1.0	1.0
7663	0.479	0.331	0.0	0.329	0.001	0.0	0.0	0.0	0.0	1.0	1.0
7664	0.445	0.324	0.251	0.405	0.0	0.0	0.0	0.0	0.0	0.927	0.998
7665	0.607	0.254	0.195	0.374	0.0	0.0	0.0	0.0	0.0	0.973	1.0
7666	0.894	0.458	0.169	0.131	0.016	0.0	0.0	0.0	0.0	1.0	1.0
7667	0.982	0.756	0.383	0.122	0.203	0.0	0.0	0.0	0.0	1.0	1.0
7668	0.998	0.965	0.422	0.005	0.333	0.0	0.0	0.0	0.0	1.0	0.999
7669	0.999	0.982	0.452	0.0	0.448	0.0	0.0	0.0	0.0	1.0	0.976
