param solar_avail : A	B	C	D	E	F	G	H	I	J	K :=
6203	0.636	0.64	0.639	0.619	0.632	0.647	0.676	0.675	0.675	0.675	0.675
6204	0.728	0.728	0.723	0.69	0.708	0.714	0.748	0.642	0.642	0.642	0.642
6205	0.765	0.761	0.753	0.71	0.594	0.73	0.764	0.675	0.675	0.675	0.675
6206	0.747	0.739	0.729	0.673	0.616	0.693	0.725	0.723	0.723	0.723	0.723
6207	0.592	0.664	0.652	0.589	0.511	0.604	0.633	0.637	0.637	0.637	0.637
6208	0.428	0.536	0.526	0.458	0.49	0.467	0.492	0.496	0.496	0.496	0.496
6209	0.385	0.283	0.341	0.294	0.325	0.296	0.314	0.318	0.318	0.318	0.318
6210	0.149	0.187	0.129	0.122	0.147	0.111	0.128	0.132	0.132	0.132	0.132
6211	0.025	0.018	0.013	0.005	0.012	0.003	0.004	0.005	0.005	0.005	0.005
6212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6223	0.002	0.004	0.005	0.026	0.01	0.028	0.015	0.013	0.013	0.013	0.013
6224	0.069	0.08	0.09	0.172	0.142	0.17	0.123	0.093	0.093	0.093	0.093
6225	0.253	0.264	0.258	0.345	0.348	0.373	0.258	0.167	0.167	0.167	0.167
6226	0.333	0.361	0.36	0.502	0.48	0.537	0.299	0.274	0.274	0.274	0.274
6227	0.306	0.373	0.441	0.63	0.628	0.502	0.341	0.27	0.27	0.27	0.27
6228	0.286	0.328	0.309	0.702	0.712	0.497	0.431	0.368	0.368	0.368	0.368
6229	0.221	0.324	0.349	0.721	0.659	0.584	0.459	0.467	0.467	0.467	0.467
6230	0.142	0.198	0.17	0.686	0.598	0.506	0.254	0.224	0.224	0.224	0.224
6231	0.07	0.164	0.169	0.6	0.455	0.446	0.217	0.35	0.35	0.35	0.35
6232	0.058	0.068	0.119	0.461	0.311	0.321	0.102	0.071	0.071	0.071	0.071
6233	0.042	0.039	0.026	0.267	0.166	0.105	0.081	0.059	0.059	0.059	0.059
6234	0.009	0.008	0.01	0.09	0.07	0.038	0.02	0.03	0.03	0.03	0.03
6235	0.004	0.003	0.002	0.003	0.005	0.0	0.0	0.0	0.0	0.0	0.0
6236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6247	0.003	0.006	0.004	0.019	0.007	0.005	0.008	0.006	0.006	0.006	0.006
6248	0.124	0.137	0.146	0.178	0.142	0.054	0.059	0.083	0.083	0.083	0.083
6249	0.296	0.153	0.332	0.142	0.351	0.112	0.022	0.041	0.041	0.041	0.041
6250	0.426	0.203	0.503	0.13	0.271	0.12	0.26	0.206	0.206	0.206	0.206
6251	0.605	0.332	0.541	0.271	0.529	0.149	0.208	0.185	0.185	0.185	0.185
6252	0.694	0.395	0.665	0.178	0.515	0.573	0.078	0.027	0.027	0.027	0.027
6253	0.73	0.564	0.733	0.063	0.728	0.647	0.096	0.019	0.019	0.019	0.019
6254	0.654	0.59	0.662	0.134	0.475	0.589	0.285	0.036	0.036	0.036	0.036
6255	0.638	0.623	0.601	0.527	0.559	0.602	0.065	0.041	0.041	0.041	0.041
6256	0.517	0.507	0.494	0.359	0.464	0.469	0.098	0.059	0.059	0.059	0.059
6257	0.354	0.343	0.33	0.198	0.297	0.285	0.219	0.034	0.034	0.034	0.034
6258	0.174	0.164	0.152	0.109	0.125	0.117	0.066	0.072	0.072	0.072	0.072
6259	0.025	0.019	0.015	0.003	0.006	0.003	0.002	0.002	0.002	0.002	0.002
6260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6271	0.0	0.0	0.002	0.019	0.005	0.009	0.024	0.022	0.022	0.022	0.022
6272	0.052	0.026	0.025	0.079	0.091	0.04	0.173	0.169	0.169	0.169	0.169
6273	0.037	0.111	0.096	0.095	0.156	0.157	0.353	0.35	0.35	0.35	0.35
6274	0.432	0.443	0.337	0.174	0.392	0.287	0.515	0.51	0.51	0.51	0.51
6275	0.625	0.623	0.566	0.315	0.353	0.469	0.484	0.578	0.578	0.578	0.578
6276	0.721	0.72	0.445	0.347	0.385	0.705	0.558	0.52	0.52	0.52	0.52
6277	0.76	0.757	0.703	0.451	0.367	0.621	0.587	0.457	0.457	0.457	0.457
6278	0.741	0.735	0.368	0.196	0.427	0.699	0.629	0.485	0.485	0.485	0.485
6279	0.662	0.656	0.427	0.197	0.406	0.609	0.6	0.453	0.453	0.453	0.453
6280	0.533	0.525	0.513	0.151	0.283	0.469	0.468	0.431	0.431	0.431	0.431
6281	0.345	0.329	0.34	0.057	0.16	0.295	0.292	0.187	0.187	0.187	0.187
6282	0.149	0.15	0.152	0.112	0.132	0.113	0.112	0.11	0.11	0.11	0.11
6283	0.019	0.015	0.013	0.002	0.006	0.0	0.0	0.002	0.002	0.002	0.002
6284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6295	0.002	0.004	0.005	0.005	0.005	0.023	0.023	0.02	0.02	0.02	0.02
6296	0.103	0.124	0.132	0.037	0.112	0.094	0.111	0.094	0.094	0.094	0.094
6297	0.296	0.306	0.118	0.089	0.256	0.126	0.124	0.111	0.111	0.111	0.111
6298	0.471	0.342	0.259	0.088	0.422	0.309	0.166	0.166	0.166	0.166	0.166
6299	0.608	0.284	0.297	0.104	0.476	0.444	0.342	0.32	0.32	0.32	0.32
6300	0.601	0.426	0.242	0.143	0.647	0.577	0.366	0.341	0.341	0.341	0.341
6301	0.648	0.388	0.211	0.333	0.681	0.66	0.41	0.309	0.309	0.309	0.309
6302	0.371	0.478	0.392	0.296	0.417	0.63	0.312	0.259	0.259	0.259	0.259
6303	0.234	0.415	0.546	0.218	0.271	0.414	0.412	0.409	0.409	0.409	0.409
6304	0.149	0.184	0.279	0.206	0.116	0.346	0.278	0.211	0.211	0.211	0.211
6305	0.189	0.068	0.133	0.07	0.061	0.059	0.09	0.161	0.161	0.161	0.161
6306	0.042	0.122	0.079	0.034	0.03	0.049	0.094	0.097	0.097	0.097	0.097
6307	0.009	0.008	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6319	0.0	0.002	0.005	0.002	0.008	0.019	0.02	0.019	0.019	0.019	0.019
6320	0.103	0.112	0.12	0.019	0.086	0.091	0.085	0.087	0.087	0.087	0.087
6321	0.19	0.286	0.294	0.016	0.09	0.049	0.044	0.047	0.047	0.047	0.047
6322	0.424	0.393	0.462	0.013	0.068	0.126	0.066	0.072	0.072	0.072	0.072
6323	0.591	0.532	0.54	0.223	0.284	0.193	0.128	0.192	0.192	0.192	0.192
6324	0.683	0.681	0.677	0.591	0.296	0.223	0.122	0.196	0.196	0.196	0.196
6325	0.721	0.714	0.706	0.414	0.168	0.183	0.197	0.146	0.146	0.146	0.146
6326	0.703	0.684	0.493	0.212	0.44	0.252	0.223	0.091	0.091	0.091	0.091
6327	0.591	0.497	0.426	0.544	0.478	0.187	0.133	0.143	0.143	0.143	0.143
6328	0.419	0.47	0.454	0.42	0.366	0.09	0.101	0.079	0.079	0.079	0.079
6329	0.248	0.321	0.313	0.254	0.272	0.137	0.031	0.075	0.075	0.075	0.075
6330	0.044	0.118	0.134	0.083	0.081	0.087	0.09	0.095	0.095	0.095	0.095
6331	0.005	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6343	0.0	0.002	0.002	0.011	0.007	0.013	0.019	0.006	0.006	0.006	0.006
6344	0.063	0.057	0.057	0.138	0.155	0.055	0.175	0.174	0.174	0.174	0.174
6345	0.092	0.084	0.1	0.32	0.286	0.217	0.286	0.274	0.274	0.274	0.274
6346	0.165	0.228	0.219	0.454	0.474	0.324	0.428	0.533	0.533	0.533	0.533
6347	0.112	0.208	0.234	0.509	0.61	0.441	0.474	0.682	0.682	0.682	0.682
6348	0.239	0.151	0.221	0.524	0.591	0.487	0.53	0.736	0.736	0.736	0.736
6349	0.303	0.352	0.21	0.506	0.625	0.524	0.632	0.478	0.478	0.478	0.478
6350	0.312	0.324	0.29	0.474	0.555	0.487	0.435	0.377	0.377	0.377	0.377
6351	0.296	0.294	0.333	0.612	0.506	0.409	0.358	0.148	0.148	0.148	0.148
6352	0.274	0.204	0.284	0.468	0.351	0.201	0.243	0.143	0.143	0.143	0.143
6353	0.192	0.171	0.219	0.285	0.178	0.128	0.111	0.099	0.099	0.099	0.099
6354	0.091	0.087	0.076	0.088	0.065	0.06	0.038	0.057	0.057	0.057	0.057
6355	0.009	0.007	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
6356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6367	0.0	0.002	0.002	0.019	0.012	0.022	0.003	0.003	0.003	0.003	0.003
6368	0.093	0.088	0.101	0.169	0.156	0.182	0.036	0.024	0.024	0.024	0.024
6369	0.259	0.271	0.244	0.349	0.341	0.365	0.053	0.035	0.035	0.035	0.035
6370	0.416	0.448	0.434	0.47	0.509	0.516	0.088	0.045	0.045	0.045	0.045
6371	0.627	0.611	0.527	0.581	0.638	0.585	0.166	0.073	0.073	0.073	0.073
6372	0.729	0.693	0.619	0.688	0.716	0.595	0.256	0.17	0.17	0.17	0.17
6373	0.763	0.762	0.618	0.27	0.738	0.56	0.345	0.144	0.144	0.144	0.144
6374	0.695	0.728	0.691	0.377	0.702	0.483	0.319	0.113	0.113	0.113	0.113
6375	0.635	0.55	0.536	0.31	0.612	0.378	0.19	0.069	0.069	0.069	0.069
6376	0.53	0.519	0.423	0.376	0.472	0.246	0.16	0.046	0.046	0.046	0.046
6377	0.357	0.346	0.29	0.083	0.298	0.178	0.108	0.017	0.017	0.017	0.017
6378	0.167	0.155	0.109	0.034	0.117	0.056	0.045	0.026	0.026	0.026	0.026
6379	0.014	0.011	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
6380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6391	0.0	0.002	0.003	0.017	0.01	0.019	0.013	0.011	0.011	0.011	0.011
6392	0.109	0.119	0.127	0.158	0.145	0.168	0.146	0.135	0.135	0.135	0.135
6393	0.215	0.306	0.312	0.335	0.326	0.353	0.362	0.241	0.241	0.241	0.241
6394	0.268	0.28	0.488	0.496	0.493	0.519	0.449	0.205	0.205	0.205	0.205
6395	0.318	0.539	0.568	0.616	0.627	0.644	0.259	0.368	0.368	0.368	0.368
6396	0.304	0.593	0.474	0.687	0.704	0.543	0.278	0.381	0.381	0.381	0.381
6397	0.277	0.385	0.439	0.701	0.726	0.715	0.238	0.424	0.424	0.424	0.424
6398	0.203	0.285	0.47	0.661	0.692	0.602	0.127	0.397	0.397	0.397	0.397
6399	0.077	0.151	0.383	0.567	0.603	0.248	0.207	0.37	0.37	0.37	0.37
6400	0.115	0.053	0.129	0.43	0.36	0.278	0.211	0.269	0.269	0.269	0.269
6401	0.068	0.083	0.078	0.259	0.186	0.17	0.182	0.127	0.127	0.127	0.127
6402	0.041	0.044	0.041	0.086	0.063	0.046	0.061	0.055	0.055	0.055	0.055
6403	0.003	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6415	0.0	0.0	0.0	0.002	0.0	0.002	0.002	0.002	0.002	0.002	0.002
6416	0.035	0.027	0.009	0.005	0.016	0.013	0.01	0.013	0.013	0.013	0.013
6417	0.053	0.063	0.03	0.059	0.116	0.025	0.033	0.015	0.015	0.015	0.015
6418	0.095	0.071	0.082	0.149	0.119	0.034	0.039	0.017	0.017	0.017	0.017
6419	0.151	0.261	0.179	0.144	0.214	0.059	0.081	0.023	0.023	0.023	0.023
6420	0.207	0.321	0.235	0.193	0.213	0.043	0.019	0.097	0.097	0.097	0.097
6421	0.172	0.332	0.365	0.226	0.36	0.068	0.027	0.049	0.049	0.049	0.049
6422	0.066	0.327	0.347	0.227	0.321	0.053	0.03	0.114	0.114	0.114	0.114
6423	0.062	0.175	0.303	0.18	0.265	0.059	0.048	0.188	0.188	0.188	0.188
6424	0.122	0.077	0.171	0.168	0.137	0.047	0.036	0.086	0.086	0.086	0.086
6425	0.083	0.063	0.067	0.046	0.032	0.04	0.013	0.047	0.047	0.047	0.047
6426	0.025	0.029	0.041	0.018	0.021	0.013	0.021	0.016	0.016	0.016	0.016
6427	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6439	0.0	0.0	0.0	0.012	0.006	0.005	0.007	0.009	0.009	0.009	0.009
6440	0.02	0.008	0.011	0.008	0.007	0.097	0.136	0.119	0.119	0.119	0.119
6441	0.007	0.09	0.06	0.034	0.02	0.078	0.198	0.036	0.036	0.036	0.036
6442	0.044	0.026	0.079	0.09	0.064	0.167	0.481	0.164	0.164	0.164	0.164
6443	0.106	0.065	0.065	0.07	0.013	0.158	0.12	0.34	0.34	0.34	0.34
6444	0.285	0.197	0.028	0.074	0.044	0.189	0.215	0.428	0.428	0.428	0.428
6445	0.049	0.13	0.241	0.055	0.088	0.087	0.198	0.28	0.28	0.28	0.28
6446	0.065	0.113	0.145	0.124	0.07	0.145	0.29	0.458	0.458	0.458	0.458
6447	0.103	0.095	0.281	0.052	0.195	0.068	0.351	0.514	0.514	0.514	0.514
6448	0.219	0.118	0.112	0.074	0.139	0.244	0.359	0.367	0.367	0.367	0.367
6449	0.137	0.153	0.093	0.138	0.011	0.071	0.239	0.241	0.241	0.241	0.241
6450	0.088	0.09	0.072	0.02	0.021	0.022	0.022	0.038	0.038	0.038	0.038
6451	0.005	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6463	0.0	0.0	0.0	0.005	0.008	0.015	0.007	0.003	0.003	0.003	0.003
6464	0.044	0.075	0.065	0.142	0.11	0.15	0.126	0.068	0.068	0.068	0.068
6465	0.176	0.192	0.298	0.305	0.318	0.271	0.321	0.158	0.158	0.158	0.158
6466	0.288	0.313	0.431	0.401	0.321	0.45	0.527	0.512	0.512	0.512	0.512
6467	0.293	0.444	0.376	0.559	0.414	0.608	0.642	0.568	0.568	0.568	0.568
6468	0.443	0.397	0.344	0.502	0.51	0.534	0.693	0.717	0.717	0.717	0.717
6469	0.534	0.406	0.367	0.475	0.584	0.401	0.704	0.665	0.665	0.665	0.665
6470	0.484	0.459	0.377	0.403	0.421	0.31	0.641	0.505	0.505	0.505	0.505
6471	0.187	0.243	0.348	0.408	0.364	0.33	0.466	0.487	0.487	0.487	0.487
6472	0.061	0.11	0.173	0.288	0.298	0.211	0.309	0.303	0.303	0.303	0.303
6473	0.041	0.037	0.043	0.124	0.108	0.11	0.089	0.117	0.117	0.117	0.117
6474	0.04	0.019	0.019	0.028	0.034	0.026	0.024	0.022	0.022	0.022	0.022
6475	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6487	0.0	0.0	0.0	0.003	0.004	0.002	0.0	0.002	0.002	0.002	0.002
6488	0.095	0.107	0.117	0.093	0.128	0.013	0.026	0.027	0.027	0.027	0.027
6489	0.276	0.288	0.3	0.266	0.055	0.071	0.06	0.024	0.024	0.024	0.024
6490	0.455	0.464	0.291	0.474	0.213	0.186	0.041	0.108	0.108	0.108	0.108
6491	0.597	0.606	0.6	0.594	0.241	0.249	0.085	0.1	0.1	0.1	0.1
6492	0.685	0.694	0.696	0.369	0.384	0.16	0.115	0.103	0.103	0.103	0.103
6493	0.716	0.722	0.722	0.533	0.517	0.217	0.203	0.138	0.138	0.138	0.138
6494	0.699	0.697	0.691	0.13	0.665	0.242	0.389	0.208	0.208	0.208	0.208
6495	0.616	0.612	0.604	0.496	0.397	0.184	0.299	0.294	0.294	0.294	0.294
6496	0.484	0.476	0.467	0.406	0.427	0.13	0.085	0.178	0.178	0.178	0.178
6497	0.314	0.305	0.294	0.236	0.265	0.216	0.109	0.06	0.06	0.06	0.06
6498	0.133	0.123	0.114	0.071	0.091	0.07	0.07	0.06	0.06	0.06	0.06
6499	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
