param fixed_demand : A	B	C	D	E	F	G	H	I	J	K :=
8241	2956.27	1935.79	3289.15	969.42	1582.24	2261.13	1876.4	539.44	1121.27	9685.64	3734.9
8242	2901.12	1884.76	3167.49	977.22	1543.02	2147.66	1773.58	511.48	1081.14	9563.42	3543.69
8243	2830.79	1852.17	3123.83	935.55	1498.98	2069.65	1694.71	490.55	1052.11	9412.78	3387.17
8244	2760.37	1810.87	3058.39	907.94	1440.59	1988.89	1629.5	473.6	1019.74	9238.86	3262.05
8245	2694.19	1774.09	2996.91	852.48	1415.4	1912.24	1578.45	461.4	995.19	9070.96	3176.09
8246	2654.74	1756.65	2955.38	838.92	1387.95	1878.97	1559.29	453.79	982.46	8947.15	3150.22
8247	2615.68	1737.05	2914.11	840.6	1371.73	1887.66	1568.8	451.23	976.66	8856.66	3188.51
8248	2621.3	1748.84	2944.58	856.94	1373.45	1965.39	1626.81	460.0	993.52	8934.04	3323.39
8249	2707.14	1837.97	3065.89	880.93	1427.93	2140.27	1768.94	503.81	1058.67	9253.04	3675.59
8250	2872.38	1950.63	3242.85	910.0	1548.78	2303.98	1920.64	562.06	1138.98	9583.04	4048.31
8251	2910.88	1956.25	3276.22	925.13	1604.51	2336.21	1962.34	573.06	1159.51	9544.15	4133.21
8252	2911.47	1940.41	3271.63	964.47	1608.44	2335.98	1963.82	577.72	1159.68	9477.41	4118.58
8253	2883.61	1905.67	3234.42	954.0	1593.8	2302.87	1940.81	569.63	1142.06	9360.59	4064.51
8254	2822.49	1833.64	3126.85	937.4	1545.06	2223.9	1883.41	544.27	1104.93	9164.7	3912.68
8255	2712.18	1729.31	2951.62	922.18	1494.1	2124.99	1782.58	507.98	1044.54	8822.5	3668.42
8256	2590.11	1639.57	2804.16	936.06	1420.53	2026.42	1683.6	482.49	975.73	8377.66	3405.85
8257	2533.06	1582.01	2788.96	917.48	1393.59	1986.07	1622.22	462.75	931.7	7998.7	3231.17
8258	2518.62	1555.62	2751.93	932.0	1363.1	1968.17	1602.9	461.31	908.69	7814.95	3161.64
8259	2541.04	1567.04	2750.85	936.7	1376.99	1981.5	1609.77	465.64	911.53	7794.46	3162.86
8260	2574.1	1589.54	2787.27	941.12	1392.3	2012.65	1632.18	475.76	918.22	7856.08	3198.1
8261	2643.83	1643.07	2856.65	957.71	1444.27	2086.57	1677.51	494.08	942.92	8034.29	3303.36
8262	2790.46	1757.52	3066.55	992.94	1545.16	2217.23	1787.02	524.51	1003.78	8462.93	3523.27
8263	3001.1	1936.92	3391.32	1039.02	1644.91	2436.89	1954.77	573.11	1109.35	9247.21	3876.38
8264	3119.93	2036.94	3516.71	1053.53	1690.36	2522.33	2027.62	592.21	1183.01	9864.27	4046.77
8265	3074.4	2007.69	3432.47	1025.18	1638.89	2420.96	1964.0	572.64	1155.36	9953.24	3901.06
8266	2975.4	1939.92	3293.61	1000.4	1598.81	2277.63	1837.27	529.85	1105.08	9713.0	3634.11
8267	2926.8	1901.14	3210.81	971.74	1596.9	2172.42	1741.88	503.07	1063.56	9472.83	3465.32
8268	2869.14	1879.91	3133.73	946.82	1531.07	2143.04	1677.42	481.35	1036.65	9327.1	3393.83
8269	2804.35	1850.23	3076.92	923.6	1497.1	2119.28	1626.97	468.31	1014.09	9158.82	3296.92
8270	2786.01	1835.55	3055.02	917.01	1469.66	2085.02	1614.32	451.54	999.09	9035.3	3230.82
8271	2760.58	1820.55	3026.97	911.43	1464.32	2081.79	1626.92	451.57	991.85	8947.15	3237.4
8272	2766.21	1827.75	3041.49	909.52	1441.13	2127.4	1679.23	466.28	1011.42	9015.61	3353.38
8273	2864.85	1916.67	3178.3	910.71	1504.74	2277.06	1814.74	505.17	1075.74	9326.7	3703.41
8274	2972.39	1996.86	3313.88	946.82	1565.04	2388.03	1942.62	555.94	1149.2	9628.07	4054.5
8275	2976.25	1992.76	3325.69	957.96	1595.55	2393.8	1961.19	577.2	1164.63	9554.27	4126.78
8276	2949.05	1964.06	3289.19	958.39	1588.59	2366.59	1942.86	581.44	1152.18	9421.11	4083.13
8277	2905.39	1917.4	3220.13	947.15	1553.93	2316.76	1903.16	573.02	1128.17	9214.37	3998.05
8278	2840.15	1840.68	3115.28	929.8	1501.53	2218.85	1828.13	549.67	1093.74	8991.82	3845.81
8279	2708.02	1724.26	2972.15	895.61	1454.09	2093.34	1725.22	505.69	1018.94	8591.92	3568.47
8280	2569.58	1617.84	2787.61	854.14	1372.59	1970.0	1604.65	471.95	942.15	8067.0	3267.2
8281	2486.36	1548.37	2689.83	882.4	1296.63	1885.87	1525.48	449.96	886.88	7640.64	3064.36
8282	2424.19	1502.32	2634.19	877.84	1258.81	1830.05	1470.07	443.94	854.9	7357.56	2943.54
8283	2401.3	1487.87	2607.07	848.1	1256.77	1822.95	1458.38	432.07	843.95	7247.26	2902.78
8284	2421.21	1501.69	2627.08	853.22	1270.48	1838.09	1477.84	432.76	844.51	7278.16	2924.29
8285	2486.08	1550.68	2713.17	884.88	1310.96	1891.01	1513.65	450.46	869.08	7438.71	3021.69
8286	2601.74	1656.31	2872.83	935.02	1414.84	2011.06	1610.93	475.22	927.79	7839.17	3213.97
8287	2811.96	1832.56	3151.46	981.13	1540.94	2227.92	1777.27	522.83	1032.4	8627.24	3545.96
8288	2927.03	1915.68	3237.72	1007.12	1604.81	2305.9	1847.47	547.26	1103.01	9273.86	3712.61
8289	2891.63	1887.75	3197.47	991.6	1581.37	2250.07	1813.16	530.99	1092.72	9450.12	3632.93
8290	2815.24	1834.79	3113.05	963.74	1545.7	2141.66	1753.17	499.08	1060.68	9367.03	3454.29
8291	2773.76	1796.68	3054.63	943.34	1526.48	2066.6	1730.75	480.2	1032.06	9192.7	3312.01
8292	2735.72	1782.35	2993.75	904.41	1510.06	2048.72	1692.51	469.95	1014.39	9068.05	3241.64
8293	2683.47	1760.88	2949.34	867.47	1486.97	2013.31	1653.18	461.64	1009.42	9074.19	3248.26
8294	2668.64	1754.32	2928.65	857.31	1476.6	1998.05	1645.03	458.6	999.22	9041.94	3251.5
8295	2653.22	1755.87	2913.19	857.57	1446.29	2034.46	1652.6	458.61	993.53	9026.52	3292.03
8296	2645.76	1773.45	2925.03	893.26	1440.28	2095.48	1694.6	466.81	1016.84	9124.52	3423.03
8297	2731.95	1855.22	3083.37	952.44	1518.49	2246.87	1806.01	510.55	1089.88	9407.01	3757.12
8298	2882.35	1954.11	3236.47	979.89	1592.42	2370.14	1916.94	551.39	1158.09	9642.83	4055.92
8299	2903.14	1953.46	3255.47	943.94	1619.03	2384.64	1929.24	565.69	1166.7	9518.84	4097.59
8300	2884.73	1937.83	3232.03	985.41	1606.14	2371.65	1925.72	561.94	1157.04	9391.96	4062.06
8301	2861.97	1910.45	3206.62	987.32	1607.61	2340.49	1907.65	560.54	1134.92	9223.79	4012.24
8302	2791.41	1840.3	3122.86	974.3	1572.18	2257.04	1855.38	546.95	1098.09	9037.74	3888.54
8303	2674.6	1732.38	2941.43	942.83	1472.07	2126.08	1745.67	501.77	1030.66	8651.6	3633.54
8304	2545.32	1631.19	2774.73	950.51	1405.91	2035.02	1638.09	457.17	961.83	8189.91	3363.71
8305	2465.3	1563.64	2706.92	930.03	1353.72	1981.57	1557.49	423.15	918.44	7757.45	3161.86
8306	2422.03	1515.89	2657.83	948.79	1322.1	1943.83	1517.36	422.13	875.73	7487.41	3046.23
8307	2403.94	1501.33	2638.97	930.82	1328.49	1947.53	1505.47	425.27	861.97	7394.92	3003.32
8308	2417.53	1516.22	2653.53	961.9	1336.3	1959.69	1511.54	429.58	862.54	7414.17	3016.78
8309	2459.96	1563.53	2749.05	978.44	1367.32	2013.62	1547.07	442.45	882.62	7563.71	3093.63
8310	2583.56	1666.63	2907.75	978.02	1420.84	2121.2	1634.01	479.46	938.81	7941.62	3274.85
8311	2767.23	1832.92	3184.24	1033.43	1530.33	2312.44	1793.07	524.94	1049.02	8722.17	3608.74
8312	2886.68	1932.9	3325.83	1031.57	1597.49	2422.68	1898.49	544.96	1142.76	9468.12	3825.97
8313	2910.4	1931.0	3304.23	1021.72	1592.44	2416.61	1923.74	546.78	1166.93	9846.65	3894.81
8314	2880.54	1908.59	3247.62	1041.87	1599.94	2377.82	1911.67	538.85	1165.69	9968.5	3890.78
8315	2825.53	1874.14	3197.8	1018.26	1634.25	2385.57	1902.75	538.82	1156.08	9918.06	3850.92
8316	2774.93	1840.29	3131.66	990.17	1568.89	2383.71	1891.57	526.56	1145.16	9832.78	3800.88
8317	2701.69	1778.89	3094.48	955.87	1539.52	2373.61	1868.53	528.96	1129.61	9716.48	3748.99
8318	2656.46	1739.18	3039.31	938.87	1503.39	2356.57	1853.57	521.57	1116.73	9586.87	3681.78
8319	2623.78	1718.28	2961.74	933.03	1487.55	2309.1	1830.78	524.75	1106.84	9491.18	3651.37
8320	2618.85	1728.31	2985.06	940.58	1465.13	2283.62	1847.94	526.42	1126.69	9553.75	3719.67
8321	2695.47	1815.75	3110.38	952.71	1511.75	2379.93	1933.71	543.78	1169.81	9727.88	3934.59
8322	2835.9	1925.05	3229.81	973.6	1602.29	2467.97	2000.24	574.9	1202.08	9825.26	4112.75
8323	2857.93	1914.83	3211.5	965.72	1569.6	2453.98	1989.27	584.4	1192.85	9589.06	4102.5
8324	2770.8	1862.31	3122.11	946.72	1540.53	2380.98	1936.69	566.76	1152.86	9260.03	3973.16
8325	2714.82	1815.37	3037.92	930.99	1516.85	2320.36	1882.3	544.15	1116.74	8959.88	3843.17
8326	2647.76	1730.86	2892.33	871.25	1453.47	2198.34	1790.91	503.48	1059.86	8619.14	3646.67
8327	2514.73	1611.25	2692.83	872.88	1367.32	2048.51	1660.74	470.6	984.17	8155.58	3352.2
8328	2387.58	1514.98	2546.87	866.06	1282.52	1928.43	1537.6	445.32	910.63	7707.99	3066.53
8329	2304.2	1441.47	2421.04	851.59	1232.3	1893.09	1455.02	418.18	855.4	7255.6	2849.87
8330	2261.52	1396.43	2355.43	835.79	1178.37	1909.97	1395.73	407.7	817.12	6937.33	2720.88
8331	2234.92	1378.1	2389.45	839.33	1159.36	1760.48	1373.08	398.46	794.75	6768.27	2658.07
8332	2234.76	1381.88	2400.1	840.17	1153.78	1749.96	1367.11	396.32	787.94	6708.44	2645.34
8333	2276.23	1417.7	2451.07	851.06	1191.03	1793.7	1384.36	402.41	797.75	6776.25	2706.2
8334	2380.83	1513.6	2613.2	877.39	1305.76	1891.15	1469.02	425.88	847.85	7125.83	2878.72
8335	2569.32	1673.91	2851.47	916.68	1441.5	2087.48	1613.33	477.96	950.52	7850.44	3190.14
8336	2682.02	1755.81	2985.46	927.97	1501.7	2177.21	1710.13	496.36	1026.4	8474.88	3374.69
8337	2668.6	1746.63	2954.96	907.83	1478.65	2164.91	1729.13	494.65	1039.75	8747.15	3361.93
8338	2635.32	1721.64	2890.11	887.53	1470.67	2132.38	1709.12	483.54	1033.69	8784.37	3279.0
8339	2601.14	1693.23	2833.18	852.18	1451.73	2094.89	1683.39	470.56	1022.61	8719.37	3208.98
8340	2532.18	1659.15	2771.66	812.12	1422.08	2047.2	1644.89	454.43	989.43	8598.25	3132.23
8341	2471.61	1617.27	2696.69	797.24	1375.52	2008.52	1606.4	444.4	972.96	8510.22	3066.82
8342	2458.2	1589.05	2646.68	785.27	1371.99	1984.42	1591.08	446.62	969.91	8434.17	3057.38
8343	2404.66	1566.99	2607.06	781.27	1354.57	1936.26	1581.99	443.62	963.1	8381.53	3082.49
8344	2390.51	1567.35	2612.37	781.91	1358.11	1945.15	1595.39	453.75	977.18	8407.93	3156.87
8345	2450.05	1628.87	2692.72	788.55	1427.28	2049.06	1657.25	477.34	1019.66	8565.8	3387.06
8346	2537.17	1679.61	2762.63	804.5	1452.04	2108.51	1699.76	500.63	1049.49	8621.57	3550.25
8347	2515.62	1648.54	2726.56	791.45	1414.33	2074.44	1681.83	500.53	1037.7	8373.59	3527.88
8348	2482.36	1616.19	2681.63	747.75	1392.77	2023.54	1642.18	488.49	1007.41	8121.54	3428.45
8349	2432.66	1575.25	2637.3	716.5	1364.43	1976.71	1607.03	474.38	975.5	7867.85	3322.78
8350	2388.91	1510.86	2559.4	749.98	1299.06	1885.72	1546.87	454.52	942.28	7608.06	3180.72
8351	2294.01	1424.35	2408.37	735.47	1231.71	1783.75	1458.11	424.44	885.15	7273.56	2979.24
8352	2159.31	1333.55	2279.51	749.94	1151.42	1666.79	1358.66	392.4	829.18	6896.8	2733.07
8353	2075.18	1271.1	2170.43	728.3	1062.34	1595.16	1277.4	363.65	773.69	6527.36	2532.48
8354	2018.83	1233.22	2114.53	738.3	1026.66	1547.48	1223.61	346.37	739.92	6276.65	2408.49
8355	1999.22	1212.02	2090.02	696.66	985.73	1517.83	1189.26	338.54	715.35	6090.55	2333.9
8356	2005.21	1208.47	2065.07	694.01	977.29	1508.71	1188.44	329.16	703.86	6009.23	2302.05
8357	2025.65	1232.03	2121.2	708.01	997.18	1527.73	1196.05	336.24	706.35	6042.83	2329.24
8358	2068.85	1274.67	2195.28	757.36	1041.45	1577.31	1232.36	344.62	726.0	6160.5	2394.03
8359	2162.17	1350.91	2302.25	747.83	1130.52	1665.51	1306.12	374.46	773.26	6458.92	2547.86
8360	2273.75	1437.79	2435.99	796.42	1195.97	1763.05	1390.01	405.73	826.93	6810.81	2723.17
8361	2332.34	1487.55	2519.91	825.57	1264.22	1839.54	1461.92	443.06	875.35	7175.93	2915.11
8362	2371.33	1515.08	2547.62	785.66	1288.15	1842.37	1487.12	457.99	912.04	7427.58	3029.37
8363	2376.33	1523.39	2546.22	774.35	1277.93	1838.17	1476.38	456.92	919.88	7593.14	3103.22
8364	2353.75	1517.58	2504.59	761.73	1244.68	1823.08	1467.53	453.67	918.96	7653.62	3114.88
8365	2317.0	1495.09	2466.66	747.68	1224.16	1791.04	1452.5	448.57	907.39	7607.84	3057.38
8366	2308.69	1477.23	2426.06	740.65	1209.33	1787.78	1441.56	442.36	897.32	7522.43	3001.63
8367	2297.11	1470.11	2416.94	737.69	1204.0	1790.13	1430.29	434.11	891.53	7488.44	2998.48
8368	2301.1	1489.75	2438.84	749.56	1226.52	1827.3	1446.35	433.99	889.57	7507.11	3007.45
8369	2395.0	1568.08	2552.71	807.54	1282.32	1946.88	1540.34	453.34	931.89	7649.85	3232.9
8370	2511.46	1635.49	2639.72	814.02	1334.72	2025.37	1618.84	480.58	974.55	7825.28	3437.38
8371	2506.42	1619.01	2622.78	811.25	1338.57	2004.4	1610.51	480.15	977.98	7820.7	3429.66
8372	2494.29	1594.15	2583.65	798.61	1329.41	1972.92	1588.99	465.7	966.96	7753.61	3353.28
8373	2474.51	1569.59	2534.2	818.91	1305.0	1939.31	1559.55	462.34	950.26	7631.38	3285.85
8374	2433.62	1518.54	2502.07	809.05	1248.46	1876.08	1518.21	449.23	927.36	7477.2	3192.47
8375	2359.97	1453.4	2377.79	797.04	1206.83	1809.9	1455.34	421.24	893.8	7256.07	3048.1
8376	2267.84	1387.86	2316.93	787.65	1152.97	1734.63	1384.77	402.83	843.39	7029.02	2866.69
8377	2193.53	1333.68	2287.16	796.86	1114.77	1679.95	1324.69	386.52	798.75	6793.65	2699.48
8378	2156.17	1294.8	2209.7	799.45	1091.93	1650.33	1285.81	371.2	764.76	6569.79	2588.51
8379	2115.99	1274.98	2205.13	797.13	1071.39	1626.24	1268.37	363.43	740.38	6410.45	2523.83
8380	2118.5	1267.83	2184.99	796.79	1048.38	1622.74	1242.77	362.15	729.31	6326.59	2487.93
8381	2135.44	1284.97	2224.62	807.17	1069.47	1640.86	1264.67	359.97	741.77	6376.32	2512.26
8382	2181.62	1330.28	2309.78	787.54	1113.21	1681.45	1307.55	374.71	773.87	6598.62	2592.61
8383	2284.95	1404.39	2443.68	817.98	1192.53	1783.97	1392.93	401.99	818.67	6947.39	2747.78
8384	2383.47	1485.93	2575.89	840.09	1274.67	1880.0	1475.23	432.18	865.24	7228.53	2881.51
8385	2440.83	1536.72	2677.01	853.05	1331.14	1973.54	1551.35	452.9	909.7	7504.12	3038.62
8386	2442.75	1580.21	2733.51	891.63	1360.21	2046.61	1616.46	477.41	952.57	7811.59	3207.39
8387	2441.18	1595.8	2737.41	893.29	1369.12	2077.31	1654.16	496.06	980.04	8040.74	3298.48
8388	2428.12	1595.07	2740.23	874.51	1375.46	2090.63	1667.67	500.64	992.66	8152.05	3349.6
8389	2400.89	1587.27	2719.85	828.6	1373.11	2103.94	1666.2	499.51	989.0	8164.26	3371.41
8390	2397.0	1580.98	2718.02	820.87	1360.15	2081.85	1658.09	501.92	990.82	8199.81	3386.23
8391	2391.88	1579.87	2722.62	810.07	1355.8	2073.5	1659.67	504.29	995.52	8190.76	3396.71
8392	2391.91	1583.59	2742.95	813.43	1366.79	2095.33	1690.95	501.86	1007.84	8234.46	3438.74
8393	2494.64	1670.09	2836.0	865.45	1421.28	2202.87	1775.9	515.94	1043.25	8404.35	3649.33
8394	2625.57	1754.56	2907.79	894.94	1457.44	2262.47	1823.25	544.05	1074.43	8520.19	3803.06
8395	2653.37	1757.44	2935.71	884.09	1469.56	2248.01	1824.95	551.77	1087.17	8561.4	3811.42
8396	2639.74	1732.04	2920.68	882.27	1464.22	2213.68	1796.32	558.84	1077.62	8507.94	3754.91
8397	2643.79	1723.68	2903.17	884.51	1444.64	2191.09	1781.82	548.6	1084.44	8578.08	3739.54
8398	2592.24	1655.64	2808.45	862.12	1387.89	2091.27	1714.99	528.29	1046.59	8449.32	3615.22
8399	2493.08	1558.71	2632.48	819.84	1296.08	1958.58	1609.71	498.14	979.53	8118.41	3372.28
8400	2376.82	1466.79	2496.12	832.92	1196.65	1835.17	1493.08	450.24	910.46	7679.46	3106.16
8401	2290.62	1398.49	2366.36	822.73	1139.34	1747.17	1406.56	416.18	851.22	7277.51	2880.0
8402	2242.32	1354.74	2280.97	821.19	1103.18	1690.19	1353.41	400.86	816.78	6985.43	2756.01
8403	2250.34	1349.33	2267.64	811.29	1095.49	1680.48	1341.31	395.03	800.69	6862.57	2707.64
8404	2254.44	1358.62	2273.08	783.14	1102.01	1694.47	1350.67	384.08	793.53	6807.84	2702.53
8405	2290.07	1400.37	2349.71	815.31	1121.77	1741.49	1366.1	402.64	806.41	6882.81	2751.69
8406	2381.47	1497.24	2556.65	848.66	1197.34	1831.64	1441.68	432.62	850.0	7209.96	2900.45
8407	2601.26	1667.3	2859.64	876.21	1353.86	2031.03	1585.34	487.35	945.2	7926.35	3233.02
8408	2742.88	1777.81	3038.26	908.86	1439.6	2144.54	1680.62	507.02	1024.02	8611.12	3441.76
8409	2735.0	1779.75	3011.63	900.85	1418.27	2139.23	1678.03	492.88	1016.54	8821.32	3387.15
8410	2685.51	1737.73	2929.83	876.74	1401.78	2076.34	1614.42	479.1	998.74	8811.86	3250.86
8411	2693.06	1729.46	2875.87	865.33	1411.79	2067.82	1559.55	467.69	980.62	8717.63	3158.1
8412	2703.43	1739.43	2869.91	857.81	1404.41	2048.07	1587.64	463.24	979.64	8692.81	3130.33
8413	2701.34	1740.15	2871.93	856.6	1388.62	2003.91	1595.96	475.17	994.06	8754.75	3175.12
8414	2718.22	1749.98	2876.49	858.75	1408.27	2010.88	1597.25	471.51	998.0	8819.32	3326.66
8415	2713.88	1746.88	2871.87	864.65	1407.22	2049.13	1635.15	467.78	999.66	8836.37	3336.92
8416	2713.2	1762.34	2896.74	834.53	1417.84	2085.83	1680.91	486.77	1025.42	8978.01	3431.0
8417	2817.21	1853.01	2998.8	859.45	1490.78	2206.55	1781.62	519.16	1088.94	9229.39	3751.17
8418	2895.72	1917.56	3107.9	899.86	1538.23	2303.67	1869.2	549.03	1124.8	9364.54	3989.75
8419	2863.88	1907.07	3093.24	916.27	1537.92	2297.15	1864.16	551.43	1130.68	9201.59	4000.82
8420	2857.55	1880.1	3066.86	916.79	1526.98	2263.24	1840.24	554.16	1112.93	9025.48	3929.5
8421	2831.33	1841.44	3018.84	899.31	1502.12	2209.4	1797.85	551.1	1080.65	8808.24	3832.25
8422	2763.41	1769.47	2929.75	897.33	1447.33	2114.56	1728.02	528.07	1040.62	8556.45	3672.51
8423	2647.03	1664.59	2765.0	888.1	1363.55	1990.58	1624.47	498.31	972.73	8203.41	3418.72
8424	2509.83	1577.75	2635.52	890.09	1298.37	1893.24	1529.27	459.8	907.47	7769.65	3160.87
8425	2423.8	1528.01	2616.37	898.37	1278.7	1867.99	1471.43	434.83	867.92	7462.72	3002.46
8426	2412.82	1514.52	2606.57	909.41	1272.95	1869.89	1458.05	428.88	851.87	7349.16	2948.79
8427	2418.5	1517.19	2609.81	920.14	1276.13	1881.74	1464.31	424.44	845.93	7291.94	2923.75
8428	2455.09	1550.02	2666.59	936.7	1300.47	1925.18	1496.62	427.97	856.97	7366.51	2976.35
8429	2532.15	1611.64	2758.62	961.94	1351.89	1992.62	1552.34	449.26	889.19	7604.51	3105.74
8430	2689.06	1744.51	2928.42	1003.16	1456.32	2122.61	1680.85	493.15	958.47	8131.76	3361.21
8431	2964.94	1941.09	3291.36	1061.11	1642.31	2380.28	1876.48	556.74	1082.94	9073.8	3776.21
8432	3153.46	2062.57	3424.01	1102.55	1733.63	2517.35	1977.86	594.42	1178.05	9872.78	4013.45
8433	3131.63	2053.87	3425.53	1075.53	1705.62	2474.71	1962.17	580.97	1178.22	10145.35	3972.03
8434	3091.42	2028.18	3349.71	1036.97	1661.54	2367.39	1892.73	557.76	1154.78	10162.46	3841.64
8435	3042.97	1988.03	3313.63	1009.17	1598.83	2255.52	1807.85	536.94	1127.65	9982.41	3691.89
8436	2962.22	1942.88	3220.84	988.08	1541.0	2172.34	1744.2	523.62	1094.36	9786.66	3567.56
8437	2845.56	1869.27	3115.53	958.14	1500.05	2086.87	1685.19	511.88	1062.82	9584.28	3443.15
8438	2788.26	1826.79	3071.66	942.91	1475.42	2065.77	1664.75	506.96	1047.05	9434.97	3407.15
8439	2737.28	1795.27	3021.89	935.83	1465.44	2099.2	1679.83	502.88	1041.51	9339.72	3439.65
8440	2705.36	1799.62	3017.9	935.27	1484.91	2179.01	1721.34	515.51	1061.71	9375.68	3564.94
8441	2788.28	1895.0	3144.3	965.2	1585.48	2360.36	1863.81	550.01	1125.33	9711.71	3911.47
8442	3016.61	2038.68	3323.76	1000.65	1692.9	2517.63	2019.33	604.42	1208.52	10087.37	4288.04
8443	3064.54	2053.88	3347.53	1025.39	1718.31	2534.91	2044.17	626.42	1227.29	10017.22	4374.28
8444	3077.83	2049.27	3361.2	1035.67	1716.1	2530.17	2051.34	627.37	1220.41	9973.47	4355.94
8445	3090.7	2029.97	3336.9	1032.7	1697.62	2501.65	2040.87	622.73	1205.93	9887.58	4320.93
8446	3018.96	1960.41	3222.79	1022.32	1643.74	2404.74	1984.91	598.8	1166.7	9688.39	4181.76
8447	2918.19	1866.07	3144.31	1015.33	1554.27	2295.16	1887.19	563.65	1109.53	9364.05	3951.07
8448	2780.43	1776.01	3019.32	1006.7	1484.23	2186.93	1786.69	530.48	1055.76	8935.55	3679.85
8449	2694.99	1710.8	2907.96	997.36	1447.22	2127.33	1714.68	498.2	1007.72	8517.88	3485.12
8450	2631.86	1676.69	2872.54	992.94	1438.58	2105.64	1684.63	483.08	978.05	8296.91	3377.09
8451	2618.19	1669.31	2855.3	1002.06	1426.94	2106.48	1679.83	482.93	962.88	8201.76	3338.33
8452	2606.75	1688.07	2910.04	1013.05	1442.82	2126.61	1697.51	487.7	967.35	8237.33	3368.01
8453	2667.75	1737.41	2996.34	1033.11	1487.31	2175.54	1741.42	499.9	988.64	8385.79	3465.3
8454	2796.82	1842.24	3129.07	1066.18	1581.29	2288.61	1829.87	533.74	1044.66	8779.51	3653.83
8455	3043.35	2015.46	3398.97	1096.76	1750.31	2493.5	1984.15	588.69	1154.85	9555.62	3991.09
8456	3145.2	2097.27	3512.16	1121.65	1813.89	2576.76	2064.5	611.85	1222.78	10178.03	4163.43
8457	3090.97	2032.41	3431.34	1065.89	1750.94	2474.8	2002.78	593.21	1198.59	10260.23	4038.26
8458	2948.33	1902.28	3203.38	994.75	1630.85	2292.29	1856.19	552.05	1132.55	9929.98	3756.27
8459	2806.77	1791.78	2999.34	939.73	1518.49	2114.86	1722.36	521.81	1074.23	9512.63	3513.72
8460	2668.31	1705.51	2834.78	890.11	1428.37	1985.79	1623.55	491.66	1022.26	9161.16	3305.87
8461	2576.27	1626.61	2732.94	850.34	1373.39	1897.01	1540.93	470.18	986.15	8906.13	3174.84
8462	2519.61	1594.24	2657.02	823.28	1329.77	1887.95	1511.56	456.27	975.65	8690.73	3162.73
8463	2477.95	1578.0	2607.92	811.91	1301.57	1906.22	1523.41	458.88	955.83	8571.84	3168.0
8464	2482.45	1591.53	2620.69	822.9	1321.77	1966.34	1570.31	465.71	971.73	8601.75	3292.52
8465	2571.89	1675.97	2768.01	854.43	1409.46	2134.91	1685.41	496.97	1023.94	8866.43	3595.07
8466	2773.78	1806.15	2961.88	866.59	1507.28	2282.24	1829.92	542.54	1095.23	9173.53	3939.92
8467	2795.51	1824.28	3007.89	876.32	1521.01	2299.66	1854.22	560.05	1114.12	9084.11	4009.35
8468	2802.45	1815.35	3005.0	912.58	1509.58	2285.5	1852.44	562.89	1109.21	8973.85	3982.48
8469	2792.5	1788.76	2972.87	909.11	1505.53	2242.68	1827.67	556.71	1089.37	8811.03	3918.65
8470	2780.65	1724.47	2886.56	899.1	1427.38	2155.81	1770.87	532.07	1050.78	8581.3	3784.66
8471	2688.72	1632.54	2762.43	877.97	1350.87	2054.34	1674.59	494.46	995.78	8265.96	3559.44
8472	2549.48	1545.51	2641.26	854.21	1290.63	1952.27	1560.52	465.16	925.92	7810.59	3285.32
8473	2456.8	1486.15	2566.37	871.17	1251.78	1883.3	1498.76	430.16	877.15	7447.25	3094.4
8474	2410.79	1453.98	2522.62	868.52	1218.96	1857.5	1464.31	417.12	852.08	7227.22	2992.86
8475	2394.81	1452.27	2537.27	877.7	1211.12	1862.64	1472.5	408.7	841.46	7161.68	2962.54
8476	2467.48	1478.42	2573.4	891.78	1232.41	1896.45	1485.04	424.25	848.74	7219.54	2995.93
8477	2527.28	1537.36	2674.82	915.11	1284.88	1960.24	1532.56	436.31	874.07	7412.99	3100.06
8478	2635.95	1640.0	2839.69	940.15	1380.54	2084.63	1614.45	484.23	927.3	7783.09	3279.72
8479	2878.8	1808.06	3129.0	986.23	1542.65	2286.49	1767.73	536.01	1032.58	8512.64	3614.2
8480	2986.35	1900.17	3255.6	1006.74	1614.41	2392.29	1856.68	563.72	1118.03	9193.73	3819.01
8481	2920.06	1858.06	3171.47	946.21	1586.69	2318.07	1814.46	546.62	1112.23	9373.73	3754.59
8482	2768.82	1759.77	2930.41	893.62	1477.41	2138.0	1700.34	513.18	1053.21	9105.95	3516.3
8483	2646.32	1661.1	2768.52	862.34	1366.87	1964.95	1576.49	476.73	996.37	8700.41	3261.07
8484	2570.64	1624.11	2665.43	817.45	1298.16	1851.23	1529.62	460.49	960.63	8479.18	3151.59
8485	2499.45	1596.27	2655.39	756.65	1276.08	1819.04	1496.3	446.5	945.41	8384.72	3117.63
8486	2499.24	1588.2	2641.89	746.22	1283.19	1858.33	1513.08	448.93	939.65	8360.79	3113.11
8487	2484.46	1587.33	2629.5	746.68	1305.78	1906.29	1525.06	452.42	953.38	8397.49	3158.36
8488	2467.05	1590.92	2651.68	789.98	1323.59	1965.2	1576.98	461.78	980.44	8506.6	3272.84
8489	2551.56	1665.96	2759.82	817.26	1372.72	2083.3	1676.91	490.21	1029.22	8707.49	3525.79
8490	2662.14	1737.47	2856.12	832.37	1424.23	2175.46	1749.0	511.96	1064.44	8837.11	3710.29
8491	2663.81	1733.6	2852.67	813.63	1446.3	2179.44	1756.21	528.28	1067.75	8665.29	3721.7
