param fixed_demand : A	B	C	D	E	F	G	H	I	J	K :=
6373	1565.3	961.03	1598.16	494.32	750.67	1195.8	982.07	296.0	609.25	5492.14	2201.7
6374	1570.04	967.56	1596.45	506.44	738.95	1203.9	990.79	297.02	613.64	5527.07	2239.34
6375	1591.58	980.74	1617.89	498.32	743.37	1229.54	998.26	297.65	612.5	5538.59	2262.86
6376	1624.21	1007.62	1662.72	511.66	764.03	1280.03	1012.54	303.68	621.95	5571.91	2311.73
6377	1637.7	1037.44	1705.72	520.93	798.93	1342.28	1044.56	307.91	639.43	5630.26	2376.69
6378	1627.61	1044.47	1728.83	527.91	824.03	1409.83	1073.99	320.55	657.6	5676.44	2430.37
6379	1657.61	1078.14	1784.16	534.93	884.07	1460.2	1081.77	327.4	677.35	5726.97	2474.31
6380	1652.28	1062.76	1747.78	527.17	860.95	1424.04	1047.8	322.58	662.63	5675.76	2405.46
6381	1591.16	999.74	1653.57	509.47	795.69	1335.14	998.28	300.42	637.74	5538.09	2280.54
6382	1521.75	931.04	1544.94	465.55	718.82	1238.96	935.49	273.96	594.78	5298.86	2109.14
6383	1454.16	868.76	1449.64	452.3	664.81	1152.27	859.74	249.08	550.51	5006.54	1935.55
6384	1401.1	827.85	1403.0	476.32	624.85	1093.02	804.35	232.43	515.93	4746.1	1799.67
6385	1372.21	804.51	1367.31	478.75	590.44	1065.78	780.43	204.09	494.94	4571.88	1732.16
6386	1353.6	800.8	1356.56	474.7	576.45	1054.35	761.26	200.21	479.03	4455.63	1692.39
6387	1341.58	806.62	1348.35	476.21	584.35	1053.06	762.02	197.5	470.3	4394.62	1682.98
6388	1369.57	818.32	1400.18	484.24	619.0	1081.75	773.27	207.55	473.72	4432.97	1716.82
6389	1450.62	882.58	1505.79	504.59	686.44	1163.71	828.66	217.32	507.51	4674.58	1824.9
6390	1617.9	1005.83	1693.92	511.8	817.5	1311.37	934.8	245.1	570.38	5209.22	2039.12
6391	1727.27	1075.23	1775.58	521.45	876.46	1357.35	990.32	267.32	625.0	5698.88	2156.78
6392	1765.52	1100.95	1782.65	533.08	867.07	1332.84	1000.07	276.2	645.32	6000.52	2206.07
6393	1782.03	1103.09	1778.48	510.48	853.51	1304.27	995.3	280.28	665.13	6175.56	2257.64
6394	1809.89	1113.02	1791.05	490.8	847.77	1306.74	1018.65	285.61	671.14	6235.99	2319.82
6395	1822.82	1131.38	1788.28	482.05	845.19	1323.64	1053.16	289.1	679.24	6288.67	2300.05
6396	1843.87	1154.88	1800.07	505.74	849.04	1351.98	1058.02	286.51	682.31	6316.88	2306.51
6397	1874.56	1171.39	1810.7	502.73	844.2	1381.19	1059.62	283.11	682.14	6354.93	2277.06
6398	1875.55	1174.14	1795.17	521.89	839.8	1383.99	1061.36	273.04	678.58	6379.37	2297.1
6399	1857.23	1179.32	1808.75	523.58	841.09	1392.28	1058.25	283.03	679.78	6393.11	2341.58
6400	1849.96	1183.14	1815.98	526.09	852.41	1410.7	1076.07	286.44	681.99	6393.6	2377.71
6401	1844.36	1180.92	1797.8	532.6	871.5	1437.04	1090.15	297.34	686.42	6329.9	2410.83
6402	1848.36	1183.39	1817.74	531.52	903.94	1459.62	1125.93	313.6	697.37	6147.92	2485.77
6403	1885.76	1210.48	1868.1	549.22	936.74	1495.27	1162.93	326.45	714.81	6094.75	2557.5
6404	1850.04	1175.13	1822.52	545.34	903.41	1456.45	1131.78	309.75	686.37	5901.21	2465.92
6405	1763.83	1100.75	1756.05	526.39	829.6	1382.0	1062.32	289.33	642.35	5620.33	2302.78
6406	1673.66	1018.95	1609.15	508.71	755.85	1267.99	973.93	256.43	587.22	5267.15	2086.86
6407	1561.34	946.69	1501.63	467.23	703.82	1175.13	893.29	229.38	532.92	4884.42	1883.71
6408	1489.3	896.56	1447.78	458.2	665.59	1117.15	835.38	199.57	512.26	4553.8	1741.19
6409	1455.25	866.93	1411.5	452.95	629.1	1084.54	802.76	184.89	497.88	4343.41	1670.13
6410	1425.77	847.07	1394.65	450.5	616.88	1077.25	786.93	175.66	490.03	4221.74	1633.36
6411	1417.44	848.33	1383.65	451.17	609.34	1070.63	784.42	171.88	480.71	4185.94	1634.27
6412	1431.24	859.55	1414.31	454.62	632.21	1095.38	792.67	177.45	487.09	4231.74	1673.51
6413	1520.98	914.2	1528.74	470.99	715.77	1178.39	848.14	198.13	519.62	4476.94	1780.25
6414	1669.0	1036.22	1725.53	501.52	832.77	1327.82	959.71	232.98	595.28	5060.26	2017.93
6415	1780.33	1118.09	1818.46	515.85	899.02	1387.17	1032.71	258.89	659.39	5627.1	2194.84
6416	1830.78	1151.75	1864.24	515.46	919.81	1401.33	1069.74	273.1	694.85	6047.25	2322.07
6417	1866.75	1171.95	1865.1	532.95	931.41	1418.41	1095.63	277.2	723.05	6357.53	2432.88
6418	1884.96	1191.58	1892.42	523.88	949.0	1461.69	1122.22	287.28	742.03	6543.27	2489.13
6419	1880.55	1209.07	1906.42	521.74	948.19	1475.71	1135.07	289.61	760.63	6663.67	2517.38
6420	1893.85	1222.32	1884.28	543.92	937.47	1482.44	1138.99	294.76	767.99	6745.02	2526.29
6421	1931.23	1221.04	1899.43	546.21	926.43	1479.4	1140.78	293.52	767.28	6827.42	2539.69
6422	1937.72	1240.38	1883.53	540.29	921.39	1470.86	1124.5	296.71	767.78	6900.75	2546.21
6423	1920.94	1251.77	1881.46	547.64	910.72	1464.68	1116.27	291.89	771.26	7015.96	2570.74
6424	1912.15	1254.1	1902.98	548.33	919.04	1490.38	1130.89	294.54	770.99	7082.94	2650.3
6425	1885.93	1246.57	1915.11	520.16	929.99	1507.1	1152.05	301.41	779.47	7088.72	2727.19
6426	1882.41	1237.09	1920.16	522.54	949.84	1506.61	1168.96	314.95	788.42	6950.13	2806.72
6427	1928.23	1275.36	1960.84	536.19	969.25	1508.77	1190.43	316.28	790.64	6844.53	2835.67
6428	1915.48	1251.95	1914.07	530.16	932.54	1465.09	1153.41	303.56	762.09	6601.25	2758.18
6429	1850.18	1181.78	1803.93	526.34	850.59	1384.61	1087.43	281.6	721.54	6327.33	2618.64
6430	1743.37	1091.99	1721.51	500.22	771.44	1281.88	1000.23	248.05	668.72	5960.17	2413.31
6431	1657.19	1009.03	1625.12	493.3	720.8	1189.32	907.08	221.93	615.68	5584.5	2215.7
6432	1597.6	950.49	1533.32	484.56	675.11	1124.32	845.73	203.67	573.43	5249.79	2069.66
6433	1547.91	921.92	1502.21	470.95	641.52	1092.48	807.05	194.26	548.11	5032.12	1979.16
6434	1532.61	907.24	1485.01	471.72	636.01	1082.03	789.38	192.3	532.38	4889.57	1916.22
6435	1516.39	906.54	1470.41	476.69	630.35	1080.89	781.39	194.68	526.97	4829.3	1899.29
6436	1535.17	927.35	1504.11	481.16	648.39	1109.85	792.8	198.67	535.26	4894.82	1925.56
6437	1623.84	993.36	1613.64	498.93	711.83	1192.05	850.2	214.9	577.39	5198.29	2044.67
6438	1785.92	1136.13	1825.12	530.91	847.25	1343.31	964.19	257.54	666.66	5886.12	2313.98
6439	1905.75	1232.05	1925.75	535.02	896.27	1416.04	1028.41	278.04	738.87	6539.42	2513.22
6440	1947.01	1270.65	1989.24	506.8	927.61	1431.93	1067.8	282.44	774.79	7009.38	2633.63
6441	1979.76	1293.92	2020.25	526.49	930.24	1446.37	1100.26	288.44	814.05	7315.81	2734.65
6442	2008.72	1315.07	2053.95	515.82	947.48	1479.66	1150.29	302.5	835.53	7526.49	2831.2
6443	2022.26	1336.36	2078.26	514.18	957.21	1518.65	1182.98	343.03	845.35	7713.78	2930.49
6444	2014.06	1325.64	2086.64	509.8	964.27	1524.67	1213.86	315.44	904.46	7902.1	3016.7
6445	2016.66	1323.31	2103.22	508.02	977.16	1548.92	1248.13	320.81	921.88	7970.8	3115.72
6446	1964.77	1306.43	2099.74	511.23	982.47	1558.63	1302.94	332.01	942.19	8099.67	3215.74
6447	1924.35	1263.77	2063.72	531.96	969.91	1558.69	1341.39	345.32	959.22	8286.32	3278.44
6448	1888.65	1232.81	2048.82	523.12	968.06	1594.51	1384.22	361.41	950.28	8456.38	3348.91
6449	1853.38	1208.99	2024.45	519.87	962.02	1581.71	1408.71	368.93	952.73	8375.92	3333.28
6450	1821.44	1187.36	1989.72	518.16	972.65	1599.7	1430.57	386.08	949.73	8044.99	3341.84
6451	1843.24	1207.81	1999.84	533.2	958.25	1593.51	1456.43	387.05	948.29	7924.15	3367.6
6452	1818.74	1176.94	1919.05	523.78	897.15	1535.06	1390.76	373.58	916.76	7670.72	3265.47
6453	1762.81	1099.08	1818.42	495.9	838.28	1432.11	1291.71	350.29	875.49	7391.66	3094.87
6454	1674.34	1013.25	1683.98	479.56	767.45	1307.26	1187.68	305.62	797.68	6809.62	2829.78
6455	1566.83	932.6	1574.52	463.58	704.53	1203.95	1073.24	269.03	732.24	6291.72	2533.21
6456	1495.88	881.16	1503.52	451.87	641.4	1128.26	973.21	239.17	662.16	5786.16	2315.17
6457	1456.26	848.02	1444.86	448.46	604.82	1081.22	900.18	220.06	614.41	5378.09	2139.37
6458	1423.85	823.74	1418.18	444.6	591.29	1064.51	857.73	205.52	581.35	5094.92	1998.96
6459	1409.13	817.61	1420.82	445.98	585.6	1059.02	831.93	197.81	556.15	4921.58	1909.41
6460	1432.07	834.79	1454.47	451.88	608.63	1078.03	834.55	193.84	548.72	4885.73	1876.75
6461	1525.31	898.35	1520.94	480.43	664.43	1136.96	870.93	206.31	568.68	5045.23	1943.21
6462	1672.3	1019.73	1669.52	517.36	785.47	1293.8	963.88	245.11	635.75	5528.98	2134.58
6463	1730.01	1076.48	1764.43	512.19	848.85	1347.55	1012.15	258.87	687.46	5967.65	2253.46
6464	1790.7	1104.62	1816.26	511.89	860.48	1316.3	1031.15	261.43	702.03	6240.1	2296.28
6465	1808.57	1125.51	1818.99	508.76	844.58	1292.2	1030.88	259.73	711.22	6401.72	2305.54
6466	1816.7	1127.52	1819.37	501.57	841.46	1296.78	1030.82	258.86	731.64	6490.66	2298.3
6467	1824.38	1126.92	1824.12	499.3	831.64	1293.33	1042.07	257.59	743.2	6611.58	2337.2
6468	1819.88	1118.11	1816.82	521.44	818.12	1286.81	1034.54	266.91	755.45	6722.72	2379.49
6469	1836.06	1132.33	1830.74	519.0	824.31	1310.29	1065.25	274.9	777.47	6829.48	2505.4
6470	1802.37	1126.29	1798.14	492.67	811.92	1335.4	1093.5	279.13	786.03	6818.29	2664.67
6471	1792.03	1125.56	1779.11	509.55	814.0	1360.08	1111.88	284.32	802.31	6891.37	2697.22
6472	1793.8	1123.34	1786.47	490.54	820.79	1383.45	1111.95	286.52	807.8	6942.75	2734.37
6473	1787.68	1127.12	1801.27	492.74	836.33	1404.76	1126.54	293.47	800.81	6882.61	2727.57
6474	1775.44	1136.67	1830.64	505.24	860.2	1431.88	1155.99	304.16	803.72	6734.27	2767.03
6475	1818.99	1172.39	1863.82	523.47	880.82	1469.17	1180.71	304.58	802.58	6625.26	2817.72
6476	1792.55	1143.27	1818.29	506.13	859.24	1438.71	1144.21	294.46	770.15	6386.89	2720.85
6477	1738.73	1077.75	1717.39	481.43	800.08	1365.22	1079.79	278.21	727.16	6122.34	2551.34
6478	1626.03	995.62	1628.82	472.75	718.33	1264.7	990.26	251.37	675.71	5770.97	2324.98
6479	1540.22	924.14	1516.16	457.51	664.16	1175.96	906.89	223.59	616.41	5360.01	2091.85
6480	1469.97	871.64	1466.07	445.86	614.38	1121.5	841.0	202.11	568.7	4967.02	1918.48
6481	1428.4	841.53	1433.33	464.49	584.74	1080.1	801.5	189.98	538.16	4721.46	1823.16
6482	1412.82	823.84	1405.83	469.27	584.68	1055.44	779.83	187.31	520.3	4575.41	1765.5
6483	1397.0	817.32	1406.41	460.06	589.5	1064.4	772.12	182.75	510.27	4521.74	1750.31
6484	1419.12	827.86	1432.96	458.6	611.99	1088.12	774.59	187.22	513.42	4564.19	1783.35
6485	1490.69	887.21	1512.4	473.5	654.86	1162.29	821.25	199.36	544.78	4822.71	1885.65
6486	1643.83	1012.46	1689.4	491.53	761.88	1278.2	924.35	234.41	619.02	5443.5	2103.35
6487	1715.51	1073.94	1791.45	507.48	825.59	1350.56	999.07	252.13	676.8	5903.53	2267.17
6488	1758.9	1105.48	1813.41	507.94	837.38	1368.05	1032.11	260.15	696.34	6165.93	2361.4
6489	1795.85	1122.75	1823.99	510.24	839.53	1366.39	1051.26	265.51	722.09	6328.29	2424.02
6490	1833.98	1139.19	1838.51	512.06	840.16	1375.91	1065.38	264.33	728.91	6365.47	2461.31
6491	1830.12	1152.88	1838.52	504.73	840.3	1369.44	1062.75	264.87	729.18	6360.73	2445.25
6492	1817.44	1159.72	1831.73	501.74	828.64	1355.65	1046.46	260.48	722.21	6324.59	2417.23
6493	1822.7	1163.81	1836.79	500.74	825.39	1350.05	1041.63	254.44	716.42	6303.85	2388.44
6494	1809.74	1159.57	1816.97	499.16	813.04	1339.93	1043.56	249.5	707.8	6243.25	2343.91
6495	1798.22	1159.81	1817.4	497.93	810.9	1332.24	1039.27	255.15	713.06	6237.64	2300.59
6496	1789.14	1156.92	1815.25	492.17	815.78	1344.53	1032.27	258.22	720.13	6283.93	2319.31
6497	1751.16	1138.65	1818.06	515.87	808.34	1348.42	1050.79	260.77	718.03	6268.3	2386.93
6498	1721.0	1115.67	1799.39	521.68	819.36	1370.75	1068.91	271.18	717.74	6096.61	2450.28
6499	1757.65	1141.5	1829.49	530.69	850.03	1382.91	1093.05	284.48	722.28	6017.37	2481.05
6500	1735.36	1115.37	1788.93	528.31	818.77	1346.19	1064.93	276.54	693.74	5806.03	2388.31
6501	1691.28	1060.26	1744.7	506.64	787.23	1290.49	1021.33	275.5	641.1	5582.35	2267.48
6502	1614.16	994.03	1628.28	476.42	752.25	1214.15	954.12	261.34	596.76	5295.09	2094.2
6503	1518.95	915.53	1515.78	476.29	686.82	1139.19	884.04	229.86	554.32	4979.42	1916.1
6504	1453.06	865.34	1419.04	453.34	624.5	1088.54	815.08	208.13	510.0	4695.74	1766.94
6505	1423.06	828.39	1370.94	470.37	603.08	1050.49	783.75	195.09	483.0	4478.68	1673.72
6506	1398.07	809.16	1348.49	461.68	585.66	1028.75	762.94	191.19	465.93	4330.85	1626.91
6507	1385.06	797.62	1337.83	444.57	576.17	1026.27	751.24	189.37	454.94	4250.14	1598.77
6508	1391.94	796.0	1346.78	442.92	583.03	1043.85	757.65	187.44	454.63	4221.65	1609.19
6509	1425.44	816.79	1371.77	449.81	605.41	1075.5	775.77	193.73	464.99	4280.56	1649.12
6510	1488.46	872.28	1452.01	493.36	653.66	1136.81	820.51	203.74	494.1	4481.02	1735.65
6511	1518.98	911.61	1515.4	504.84	703.46	1191.14	865.36	227.92	517.73	4715.59	1820.39
6512	1581.3	952.07	1592.43	514.79	758.09	1241.47	911.74	250.12	565.97	4993.31	1926.36
6513	1592.32	972.29	1610.65	515.41	775.0	1233.44	927.06	261.71	593.69	5231.41	1984.05
6514	1595.6	978.2	1617.51	497.66	773.35	1236.52	928.81	265.7	610.78	5417.84	2010.02
6515	1593.94	983.76	1621.06	486.0	767.31	1207.4	921.43	271.73	617.26	5544.96	2037.89
6516	1580.25	975.24	1600.35	477.16	758.44	1174.91	928.78	270.87	620.92	5622.35	2061.51
6517	1568.78	965.38	1584.41	480.87	757.71	1161.66	939.7	267.88	626.87	5658.82	2111.31
6518	1560.11	956.26	1563.72	490.13	747.09	1144.56	943.28	269.26	629.61	5693.09	2192.4
6519	1544.59	954.15	1555.38	506.32	740.23	1147.52	951.57	272.4	635.49	5704.41	2269.05
6520	1551.18	965.12	1571.36	504.84	753.02	1190.06	977.14	275.37	641.51	5700.3	2343.86
6521	1567.99	984.15	1604.48	509.91	776.83	1245.22	1003.57	280.6	644.79	5666.0	2400.55
6522	1568.95	997.21	1639.36	516.71	786.2	1294.74	1026.33	276.9	642.41	5661.69	2428.72
6523	1620.16	1038.73	1684.03	523.59	831.09	1337.34	1059.26	283.68	657.03	5671.09	2460.63
6524	1612.73	1019.67	1666.19	521.49	820.41	1317.95	1034.22	278.28	645.71	5567.32	2371.56
6525	1574.11	976.62	1608.66	512.2	772.69	1271.33	993.99	267.13	623.68	5426.8	2264.09
6526	1516.05	919.9	1524.75	498.83	710.03	1197.04	931.7	245.89	587.03	5214.88	2116.83
6527	1447.35	862.13	1438.5	488.96	650.1	1124.84	860.77	231.99	549.18	4955.13	1950.33
6528	1402.64	818.8	1387.04	481.34	619.02	1078.46	809.76	204.97	505.19	4704.1	1801.08
6529	1376.88	793.86	1354.37	479.66	595.3	1046.18	769.57	197.22	480.67	4485.56	1707.04
6530	1355.17	777.9	1335.37	473.97	581.1	1030.7	749.44	184.42	470.44	4337.4	1635.85
6531	1342.76	768.36	1321.16	478.95	578.56	1025.35	737.04	178.6	458.78	4242.18	1602.71
6532	1343.72	765.31	1328.44	477.6	577.9	1030.06	738.64	181.71	456.61	4205.04	1605.13
6533	1369.37	783.72	1365.41	488.46	602.96	1058.8	755.71	182.92	465.54	4235.23	1630.81
6534	1406.24	825.53	1425.67	498.15	645.34	1100.95	788.48	196.2	480.06	4344.87	1675.41
6535	1431.47	865.03	1486.76	481.67	695.16	1151.97	818.88	207.36	497.26	4474.26	1715.74
6536	1482.77	920.35	1564.05	517.02	751.85	1220.85	862.25	229.2	527.83	4689.48	1800.19
6537	1525.23	954.24	1615.14	534.4	774.52	1251.07	883.25	242.22	545.93	4910.95	1849.59
6538	1546.05	969.82	1637.8	532.64	787.5	1246.88	893.15	240.0	565.47	5092.09	1878.86
6539	1551.3	983.75	1638.6	514.01	789.52	1231.0	920.14	249.61	566.84	5246.56	1912.96
6540	1561.99	991.92	1640.99	518.99	779.61	1173.57	938.56	258.81	587.56	5331.29	1960.74
6541	1557.94	990.77	1634.36	505.14	768.12	1149.58	922.08	256.69	589.16	5399.57	2008.05
6542	1553.97	990.26	1635.46	494.71	761.36	1164.5	925.14	262.93	593.03	5455.48	2065.77
6543	1548.3	994.14	1643.02	517.38	769.09	1192.57	945.6	269.02	612.74	5496.94	2156.44
6544	1552.24	1014.82	1665.73	526.25	780.06	1220.08	984.48	273.81	622.68	5544.41	2244.83
6545	1567.29	1041.96	1702.27	534.66	826.24	1297.59	1026.52	283.96	637.19	5566.38	2328.29
6546	1573.91	1065.24	1739.3	519.6	849.6	1369.39	1062.9	292.79	658.04	5632.3	2395.76
6547	1607.55	1087.96	1782.39	515.21	871.76	1406.44	1101.83	296.29	670.18	5741.13	2471.73
6548	1599.07	1054.97	1729.04	516.5	845.51	1368.37	1067.64	286.68	653.31	5684.47	2390.06
6549	1546.46	993.14	1635.53	492.03	785.81	1288.32	999.61	270.04	627.73	5537.08	2254.38
6550	1484.99	926.44	1538.11	489.64	726.71	1198.59	921.93	244.6	589.58	5305.97	2073.94
6551	1431.89	868.49	1439.69	459.68	658.9	1121.95	848.89	216.61	536.69	5015.35	1894.13
6552	1393.93	828.29	1394.7	456.7	611.86	1078.65	798.3	198.22	499.66	4748.59	1753.02
6553	1373.56	806.53	1364.48	463.67	600.21	1031.04	770.65	186.65	476.67	4560.25	1682.94
6554	1349.88	795.27	1350.18	473.13	589.55	1018.43	755.82	183.02	463.4	4439.38	1641.66
6555	1301.16	794.72	1344.96	457.74	588.28	1025.85	748.78	181.73	457.38	4391.07	1638.6
6556	1329.98	814.21	1377.88	485.34	614.56	1046.46	756.59	188.82	463.77	4448.23	1678.77
6557	1415.64	884.58	1462.18	476.92	687.39	1132.35	812.07	206.91	501.19	4771.9	1793.63
6558	1575.91	1013.76	1704.71	529.05	814.38	1287.16	904.0	243.91	579.22	5389.6	2029.07
6559	1676.01	1103.61	1827.89	553.07	870.41	1372.78	963.88	270.11	647.21	5957.62	2168.82
6560	1718.76	1135.75	1847.96	548.2	903.55	1394.87	994.0	285.43	683.68	6336.3	2260.47
6561	1746.47	1156.77	1889.07	551.22	908.42	1401.3	1018.4	293.4	708.01	6558.42	2325.54
6562	1775.55	1179.71	1913.95	524.69	921.43	1421.14	1043.01	301.44	718.6	6690.61	2399.34
6563	1787.36	1181.25	1924.18	521.78	921.65	1417.64	1055.93	302.79	726.62	6830.21	2458.69
6564	1755.11	1174.02	1917.28	541.97	901.89	1399.08	1055.9	303.98	743.28	6983.96	2542.52
6565	1760.43	1171.9	1912.67	538.32	903.9	1390.95	1055.27	303.01	738.8	7047.47	2605.17
6566	1737.0	1162.85	1890.82	551.04	899.59	1386.17	1067.12	301.57	746.71	7042.48	2647.75
6567	1710.81	1157.02	1874.41	549.99	896.55	1380.26	1085.28	302.45	760.24	7112.58	2675.41
6568	1714.42	1160.66	1885.32	554.26	908.41	1401.49	1114.12	313.34	768.01	7208.66	2723.08
6569	1734.52	1172.37	1901.3	556.25	921.86	1433.06	1142.92	319.58	778.99	7189.44	2783.56
6570	1742.54	1188.81	1920.69	536.34	942.63	1484.8	1172.86	341.33	789.15	7008.69	2871.16
6571	1779.69	1205.52	1942.73	551.29	955.05	1485.49	1189.47	349.1	792.79	6974.59	2914.35
6572	1737.22	1168.14	1859.47	553.9	910.07	1438.42	1145.09	333.81	768.3	6766.3	2804.39
6573	1665.86	1096.12	1725.48	510.56	839.84	1349.42	1066.36	313.59	723.95	6508.08	2638.39
6574	1571.18	1008.88	1607.12	492.21	767.45	1243.24	973.83	287.67	666.31	6129.1	2400.87
6575	1480.02	936.51	1508.4	483.62	712.71	1168.39	894.36	254.57	609.95	5688.22	2164.93
6576	1411.18	884.9	1435.08	491.48	666.44	1115.74	840.96	230.35	564.03	5296.77	1992.47
6577	1375.85	854.98	1423.65	488.07	649.92	1078.91	800.44	215.14	533.82	5034.86	1894.72
6578	1369.2	839.26	1415.16	457.72	627.48	1057.57	781.74	211.51	512.32	4877.98	1833.96
6579	1365.65	833.49	1414.18	460.62	625.54	1059.33	770.68	208.45	501.37	4789.32	1813.23
6580	1382.45	850.06	1445.28	494.24	640.58	1076.46	778.57	212.36	503.67	4822.98	1838.51
6581	1466.42	913.96	1515.97	510.7	718.41	1158.12	831.97	232.34	538.95	5100.46	1938.15
6582	1642.84	1042.49	1703.0	542.23	840.78	1305.18	942.25	267.59	614.55	5716.87	2161.2
6583	1762.52	1129.62	1812.38	545.99	910.02	1385.39	1012.17	287.27	680.71	6267.48	2298.34
6584	1804.09	1153.99	1853.54	522.82	919.38	1401.34	1041.62	296.59	708.55	6665.2	2389.19
6585	1847.1	1182.43	1870.31	527.51	935.7	1412.0	1059.54	297.8	727.63	6956.28	2493.71
6586	1870.46	1203.85	1899.01	537.2	934.92	1435.52	1069.32	308.25	747.49	7133.64	2603.39
6587	1879.97	1215.66	1934.04	522.14	954.05	1440.43	1083.1	313.18	770.98	7303.16	2680.04
6588	1885.18	1213.58	1943.11	525.26	947.79	1423.43	1098.79	318.65	788.99	7470.39	2742.51
6589	1891.26	1208.53	1949.68	521.12	928.65	1418.55	1125.12	320.34	800.96	7522.89	2802.69
6590	1882.09	1198.07	1935.63	520.23	912.13	1408.29	1147.54	323.74	813.21	7535.75	2853.09
6591	1846.32	1196.79	1925.12	519.65	900.0	1410.09	1159.66	330.46	828.99	7613.55	2894.72
6592	1849.98	1200.92	1936.65	525.18	908.03	1411.53	1168.88	340.23	834.21	7626.66	2934.7
6593	1840.19	1198.49	1959.93	559.84	906.99	1447.11	1193.44	320.3	825.34	7578.04	2977.55
6594	1841.77	1196.72	1976.5	549.69	937.39	1494.1	1222.87	335.63	830.18	7388.34	3042.87
6595	1860.5	1217.82	1987.03	561.83	933.21	1503.68	1212.56	326.7	830.01	7333.98	3078.85
6596	1820.85	1176.88	1928.27	551.71	891.28	1460.64	1174.33	313.89	783.59	7125.1	2943.47
6597	1743.3	1097.29	1809.02	513.26	827.01	1371.23	1105.43	289.47	733.24	6840.71	2746.77
6598	1634.17	1008.14	1671.92	513.97	752.94	1258.18	1027.99	261.92	676.87	6337.52	2506.16
6599	1537.63	930.8	1566.73	477.35	696.7	1162.4	949.16	240.66	617.4	5706.59	2228.53
6600	1470.03	881.38	1497.68	464.77	674.15	1113.48	880.94	222.52	572.75	5293.94	2025.98
6601	1427.3	849.0	1445.97	482.41	644.38	1073.07	837.57	211.63	540.01	5022.18	1910.1
6602	1400.92	832.11	1403.06	489.69	621.32	1061.71	815.21	203.47	522.85	4830.83	1834.84
6603	1389.43	823.85	1391.36	487.54	612.06	1068.3	801.36	199.24	504.97	4746.03	1806.44
6604	1409.9	844.51	1431.63	483.93	635.02	1080.97	808.54	202.83	504.14	4761.43	1822.04
6605	1486.3	912.13	1523.09	498.89	703.67	1156.75	868.17	220.16	544.05	5007.81	1922.74
6606	1640.88	1036.11	1727.08	533.64	819.66	1316.66	971.79	268.22	612.38	5634.23	2136.67
6607	1738.27	1106.86	1837.82	520.27	868.95	1385.55	1025.36	284.13	674.04	6194.96	2268.42
6608	1774.05	1131.28	1872.72	521.85	874.05	1390.93	1040.96	289.07	699.55	6595.14	2368.03
6609	1804.47	1143.93	1874.05	544.03	875.73	1389.02	1055.99	292.37	729.47	6881.77	2433.99
6610	1835.4	1155.02	1898.57	522.71	870.22	1371.97	1080.55	294.27	753.86	7029.63	2500.55
6611	1836.41	1168.95	1897.17	512.92	872.85	1343.38	1101.96	299.78	765.37	7143.26	2576.11
6612	1815.36	1168.14	1879.71	536.51	854.85	1318.45	1107.73	303.88	767.47	7218.18	2652.8
6613	1818.05	1163.19	1860.09	521.88	852.16	1309.19	1121.26	309.42	779.96	7268.49	2740.3
6614	1800.54	1149.0	1836.51	517.57	846.31	1300.0	1139.55	310.02	779.69	7284.52	2829.44
6615	1772.56	1144.16	1822.49	512.65	838.64	1310.82	1150.5	317.71	789.64	7342.19	2901.63
6616	1775.55	1138.92	1825.22	512.38	849.59	1324.23	1165.05	316.28	795.42	7360.65	2964.02
6617	1778.31	1135.38	1832.67	528.99	848.73	1368.84	1182.41	323.29	800.12	7248.96	2959.68
6618	1786.56	1149.64	1849.52	522.08	875.35	1430.92	1203.87	336.83	789.71	6979.89	2962.72
6619	1842.96	1199.44	1909.17	554.87	889.69	1456.35	1227.38	349.22	802.44	6860.19	2967.34
6620	1826.35	1167.04	1858.79	543.45	893.28	1414.24	1187.79	334.06	774.75	6597.55	2833.62
6621	1768.0	1102.29	1773.76	533.35	835.05	1330.45	1115.14	310.76	725.06	6298.3	2643.18
6622	1681.88	1022.06	1652.09	506.64	752.53	1215.98	1038.22	279.0	660.39	5930.42	2382.57
6623	1591.64	946.51	1527.22	497.73	680.05	1135.73	938.69	246.49	606.74	5491.92	2136.56
6624	1519.28	898.96	1480.42	478.01	630.61	1070.74	871.65	211.13	552.06	5074.33	1949.21
6625	1484.19	871.75	1443.64	482.42	609.2	1026.19	818.44	192.44	523.2	4855.96	1835.34
6626	1465.53	861.13	1407.55	481.67	592.36	1014.05	798.03	173.51	503.39	4690.35	1763.86
6627	1462.11	860.14	1408.78	487.63	606.9	1017.01	789.36	194.23	490.29	4585.17	1731.33
6628	1488.99	885.27	1438.71	496.25	632.52	1031.51	797.7	192.19	490.26	4607.72	1742.55
6629	1574.88	957.26	1527.52	509.66	696.57	1103.73	847.29	213.24	516.38	4853.0	1837.76
6630	1748.11	1085.74	1732.89	533.18	811.96	1271.61	943.69	255.25	586.61	5436.35	2044.98
6631	1880.16	1173.93	1818.19	546.74	854.99	1342.39	996.38	272.38	636.14	5988.24	2173.87
6632	1935.04	1218.75	1860.41	547.04	878.81	1337.33	1042.57	275.84	669.5	6423.65	2263.36
6633	1974.98	1248.31	1890.0	538.96	890.11	1340.73	1060.99	278.96	700.3	6726.47	2347.15
6634	1995.33	1264.98	1948.42	516.47	897.96	1349.52	1057.74	289.27	721.51	6912.42	2430.15
6635	2000.32	1274.98	1961.52	514.39	907.47	1340.37	1079.62	295.58	747.25	7106.28	2509.21
