param fixed_demand : A	B	C	D	E	F	G	H	I	J	K :=
6982	2025.66	1273.16	2091.48	625.21	1004.9	1564.77	1251.74	344.12	739.19	6314.02	2520.91
6983	1913.25	1188.82	1979.08	624.24	903.14	1458.66	1163.9	299.84	679.78	5848.78	2291.74
6984	1833.88	1130.5	1891.35	609.36	857.53	1407.47	1095.29	283.02	625.09	5446.69	2089.67
6985	1788.5	1093.11	1855.66	607.18	836.23	1375.77	1055.6	279.87	604.76	5180.37	2004.36
6986	1746.88	1070.0	1812.46	629.8	822.56	1357.26	1032.98	276.24	591.57	5026.7	1947.62
6987	1736.35	1065.53	1812.22	627.26	823.89	1373.96	1026.93	275.52	582.25	4946.6	1940.96
6988	1764.18	1090.09	1849.97	627.75	834.9	1410.74	1041.93	284.59	587.94	4971.65	1991.05
6989	1866.42	1171.04	2009.2	642.03	909.07	1497.5	1115.26	312.66	630.05	5275.48	2137.34
6990	2023.72	1317.21	2226.16	677.12	1040.72	1696.06	1255.01	354.05	721.4	5933.72	2423.63
6991	2127.66	1404.08	2332.88	668.4	1088.76	1780.39	1330.76	374.5	790.01	6554.57	2596.42
6992	2151.74	1405.9	2317.39	657.39	1074.36	1744.22	1336.44	373.65	800.78	6913.21	2587.1
6993	2142.3	1392.59	2292.83	640.09	1048.1	1679.84	1292.16	368.93	807.07	7127.38	2525.27
6994	2151.62	1389.68	2250.84	638.52	1027.65	1617.77	1258.04	363.48	807.31	7173.85	2467.8
6995	2132.75	1384.0	2218.54	657.39	1001.03	1561.75	1232.99	352.11	796.91	7191.03	2401.97
6996	2110.72	1369.36	2187.8	655.09	974.66	1548.8	1204.56	344.61	790.49	7196.6	2352.72
6997	2087.86	1357.74	2156.58	651.34	957.71	1499.07	1205.04	335.78	781.42	7180.38	2355.14
6998	2075.39	1337.29	2122.7	643.72	941.62	1452.12	1222.7	335.53	783.48	7139.97	2399.31
6999	2072.37	1340.32	2112.18	638.52	955.78	1491.2	1233.6	346.91	788.07	7129.2	2468.4
7000	2078.66	1327.85	2122.82	627.38	982.4	1564.05	1252.83	349.93	794.12	7172.88	2541.0
7001	2066.8	1330.64	2126.33	648.2	1004.54	1639.07	1301.84	366.75	809.85	7204.34	2667.08
7002	2109.63	1376.5	2205.22	661.51	1057.78	1712.63	1364.76	399.78	847.24	7151.1	2874.23
7003	2154.53	1373.71	2223.98	657.76	1054.64	1689.04	1364.03	393.73	838.41	7010.01	2851.61
7004	2101.41	1331.48	2179.94	646.87	1020.64	1633.86	1331.73	378.0	815.06	6793.3	2750.69
7005	2036.19	1275.46	2069.7	593.02	960.14	1558.0	1284.9	357.31	782.75	6546.46	2630.54
7006	1938.78	1193.18	1958.99	581.04	899.51	1477.29	1207.94	323.31	733.86	6211.17	2432.83
7007	1823.83	1100.86	1836.42	595.68	809.85	1384.12	1114.29	297.9	678.2	5809.57	2224.22
7008	1737.8	1042.66	1762.12	575.96	765.45	1325.07	1038.18	274.19	632.83	5438.83	2051.43
7009	1680.69	1002.24	1695.69	582.01	750.32	1286.11	989.78	255.67	595.2	5171.66	1940.6
7010	1658.79	979.25	1662.42	582.49	729.02	1269.77	962.19	245.63	575.11	4993.67	1869.45
7011	1648.26	971.02	1651.29	582.74	726.12	1264.57	944.16	247.69	563.01	4900.38	1835.09
7012	1653.22	972.84	1652.01	582.86	733.14	1271.59	948.52	242.48	559.99	4863.84	1838.47
7013	1691.1	997.77	1699.2	592.29	757.34	1303.9	976.59	249.5	573.9	4934.98	1887.6
7014	1771.92	1059.6	1798.66	605.6	819.53	1370.32	1033.7	274.31	603.67	5179.53	2004.61
7015	1841.02	1127.12	1901.64	624.36	877.13	1468.7	1113.2	299.23	645.78	5472.35	2152.59
7016	1940.48	1171.88	1979.32	655.22	938.6	1544.2	1165.71	323.68	689.94	5811.27	2316.67
7017	1987.06	1191.85	2033.53	695.27	948.64	1587.04	1182.41	334.44	717.89	6067.67	2359.98
7018	2008.84	1202.62	2014.29	610.69	954.93	1579.53	1184.47	338.32	731.57	6240.21	2384.91
7019	1998.8	1207.7	2004.0	600.64	949.97	1545.65	1202.5	335.78	746.45	6324.06	2400.28
7020	1972.78	1198.02	1978.35	597.86	924.8	1490.36	1181.08	335.9	732.05	6342.34	2439.12
7021	1976.66	1171.4	1953.3	592.9	907.98	1446.19	1157.73	330.69	718.98	6290.91	2354.66
7022	1983.79	1184.35	1932.13	588.18	889.47	1430.22	1150.1	321.86	714.02	6219.04	2258.71
7023	1985.13	1201.29	1958.99	602.82	888.62	1435.66	1155.07	317.14	708.21	6199.44	2258.22
7024	2008.84	1220.89	2004.97	623.27	917.18	1482.37	1163.29	323.19	719.59	6186.73	2333.36
7025	2048.29	1246.78	2067.28	603.79	947.07	1564.05	1206.97	336.98	746.57	6226.9	2465.01
7026	2101.65	1297.97	2117.62	608.15	977.44	1624.67	1288.53	348.0	800.29	6364.84	2654.62
7027	2097.05	1289.98	2147.51	613.47	955.78	1594.9	1293.61	351.02	802.11	6387.83	2658.73
7028	2057.0	1251.5	2088.82	638.52	928.31	1550.86	1263.24	350.3	769.08	6312.57	2583.23
7029	2019.49	1198.63	1988.76	630.65	886.81	1494.96	1218.71	344.73	749.72	6158.3	2488.61
7030	1946.16	1134.13	1876.23	618.79	828.73	1434.7	1150.35	313.51	712.21	5926.7	2333.61
7031	1864.61	1069.04	1772.65	605.97	777.67	1358.95	1072.91	291.0	666.47	5630.13	2160.33
7032	1787.65	1018.46	1717.23	601.01	739.67	1300.99	1007.81	269.95	625.21	5319.28	2006.06
7033	1736.23	987.6	1690.49	602.46	726.24	1270.86	961.22	253.37	586.0	5082.0	1908.41
7034	1710.58	973.2	1665.32	599.31	722.37	1260.82	931.94	249.38	516.55	4962.94	1837.38
7035	1698.24	965.7	1651.77	597.86	719.83	1244.24	918.51	248.05	493.32	4866.5	1803.38
7036	1700.41	967.52	1647.78	602.1	740.88	1251.14	918.87	249.38	493.08	4819.55	1805.8
7037	1722.07	989.05	1690.73	589.88	772.22	1284.9	944.77	250.95	502.15	4884.29	1838.11
7038	1784.63	1040.24	1788.14	604.76	821.95	1345.4	995.35	274.43	525.5	5040.98	1924.02
7039	1870.66	1104.85	1896.19	632.59	906.17	1437.24	1055.0	302.5	559.62	5251.16	2019.01
7040	1938.54	1165.59	2018.64	626.3	972.96	1534.76	1124.82	325.73	604.76	5527.28	2126.21
7041	1980.89	1216.17	2102.86	639.24	1007.93	1601.19	1188.7	338.32	624.24	5771.58	2191.43
7042	2001.58	1235.89	2147.99	649.53	1028.5	1615.23	1217.99	346.42	640.57	5975.22	2178.97
7043	2028.93	1236.5	2148.96	655.09	1030.44	1584.37	1212.78	351.38	658.36	6114.37	2180.9
7044	2033.4	1247.15	2108.06	648.92	1043.99	1529.08	1189.07	350.3	661.75	6181.41	2215.63
7045	2023.0	1244.73	2125.49	661.75	1030.19	1474.14	1178.18	348.96	660.3	6205.85	2203.89
7046	2013.8	1237.22	2104.55	682.2	1016.52	1438.33	1155.19	352.23	655.58	6190.6	2229.42
7047	2020.34	1248.36	2108.91	665.62	1027.29	1449.22	1168.01	350.9	656.79	6195.68	2255.92
7048	2052.89	1281.03	2162.75	664.9	1049.07	1552.79	1237.35	344.49	668.52	6257.27	2378.26
7049	2085.19	1324.59	2230.03	694.66	1074.48	1664.72	1316.12	370.86	693.33	6379.85	2571.49
7050	2138.07	1379.28	2314.12	710.39	1106.91	1750.99	1407.11	397.36	744.51	6609.75	2802.48
7051	2152.83	1375.41	2309.77	708.94	1096.99	1739.01	1415.1	406.08	756.37	6664.92	2831.4
7052	2120.4	1327.37	2244.91	669.37	1053.43	1665.56	1374.08	389.86	748.75	6588.33	2760.49
7053	2054.1	1256.95	2131.54	639.12	1010.11	1563.2	1303.9	363.48	717.53	6414.94	2612.63
7054	1939.02	1171.4	1989.0	626.42	930.01	1448.49	1205.04	340.25	673.36	6103.36	2407.9
7055	1837.26	1098.2	1887.6	625.45	860.07	1351.69	1112.47	302.62	609.6	5716.89	2196.39
7056	1771.92	1057.54	1802.54	606.57	811.79	1314.91	1047.38	280.12	559.99	5400.11	2047.08
7057	1752.2	1051.25	1775.07	592.9	789.65	1289.98	1016.76	269.1	536.15	5190.42	1971.57
7058	1737.68	1037.21	1743.97	592.05	773.8	1290.22	1001.64	269.71	524.05	5055.86	1927.17
7059	1724.25	1037.09	1749.78	607.66	775.85	1292.64	1038.66	229.9	531.67	4991.61	1922.57
7060	1762.49	1060.56	1807.86	602.58	794.49	1325.19	1052.34	242.97	562.41	5032.63	1979.08
7061	1861.1	1152.04	1949.43	614.68	866.96	1423.32	1131.23	273.82	628.84	5334.77	2138.55
7062	2040.06	1310.67	2152.59	668.89	998.01	1619.95	1289.62	303.35	707.24	5999.06	2424.24
7063	2162.39	1416.43	2285.08	705.79	1053.55	1732.72	1376.98	320.65	764.72	6626.93	2613.12
7064	2196.76	1442.08	2336.03	672.76	1063.23	1731.03	1370.08	328.03	802.96	6959.8	2641.91
7065	2204.38	1466.4	2337.6	678.69	1051.85	1703.56	1367.66	326.82	810.58	7218.01	2637.07
7066	2217.08	1474.51	2376.08	693.94	1065.89	1687.1	1375.29	325.01	823.65	7286.02	2582.99
7067	2199.9	1463.74	2365.07	655.34	1076.78	1676.94	1384.48	318.23	820.74	7327.64	2576.69
7068	2151.62	1445.22	2327.56	693.09	1057.54	1651.53	1375.89	311.09	821.59	7334.05	2595.69
7069	2152.23	1437.36	2307.35	698.65	1051.97	1661.81	1356.29	318.59	814.21	7297.39	2585.53
7070	2147.02	1419.94	2250.24	692.85	1030.68	1663.14	1346.0	309.03	800.9	7244.15	2510.63
7071	2135.77	1421.02	2238.74	689.34	1027.29	1666.65	1352.18	329.24	811.06	7284.08	2610.45
7072	2136.86	1430.95	2236.93	668.52	1058.02	1693.76	1367.9	349.93	816.75	7327.52	2711.37
7073	2143.76	1455.27	2277.7	670.1	1102.19	1753.77	1400.82	376.92	835.5	7386.08	2866.25
7074	2220.35	1499.55	2374.87	674.7	1164.38	1819.6	1479.22	406.92	874.71	7388.62	3043.15
7075	2270.44	1490.96	2342.8	673.61	1141.03	1796.73	1490.72	403.54	875.92	7290.49	3024.4
7076	2217.57	1439.42	2300.33	654.85	1098.8	1725.58	1446.92	390.22	849.78	7066.64	2919.97
7077	2132.38	1357.26	2177.27	635.13	1013.01	1614.26	1374.2	361.43	804.89	6784.59	2747.79
7078	2023.6	1250.17	2023.6	619.04	917.78	1500.88	1258.16	324.52	735.8	6344.39	2483.16
7079	1911.32	1161.12	1892.08	600.64	852.93	1398.52	1132.8	299.35	678.33	5833.89	2236.44
7080	1842.83	1103.28	1794.31	614.2	798.72	1333.78	1025.96	304.19	610.2	5428.66	2079.38
7081	1806.29	1074.96	1766.36	608.02	772.71	1318.66	992.68	283.38	578.5	5173.23	1988.88
7082	1782.09	1060.08	1747.24	593.14	761.7	1316.48	960.26	287.98	516.06	5062.28	1928.62
7083	1765.63	1056.21	1735.99	601.85	758.43	1308.62	963.76	276.36	500.7	5006.74	1912.4
7084	1737.2	1084.28	1786.81	616.62	783.48	1338.14	1007.45	259.67	541.96	5024.04	1951.37
7085	1831.7	1167.77	1928.26	615.28	854.02	1440.87	1080.41	283.02	594.23	5314.8	2092.82
7086	2001.46	1321.8	2163.6	680.5	991.47	1625.15	1220.65	322.59	680.62	6002.93	2373.42
7087	2123.67	1413.52	2280.12	693.69	1055.36	1729.09	1301.72	347.27	753.35	6642.78	2561.33
7088	2122.82	1416.06	2274.92	690.06	1055.97	1729.45	1329.55	339.16	766.54	6999.0	2594.36
7089	2136.13	1421.99	2243.7	651.34	1048.22	1717.84	1337.9	319.56	794.49	7158.36	2569.07
7090	2163.24	1441.59	2219.5	639.0	1035.64	1711.06	1302.32	315.33	775.85	7201.19	2526.36
7091	2169.05	1458.9	2219.38	655.58	1002.85	1672.7	1266.26	303.1	773.92	7181.71	2438.15
7092	2136.26	1437.6	2233.05	673.61	976.71	1597.8	1220.77	292.58	774.28	7172.03	2375.59
7093	2147.02	1423.56	2252.29	672.52	988.69	1553.64	1197.9	294.64	776.7	7177.36	2359.14
7094	2106.49	1390.05	2222.89	666.95	984.58	1547.47	1222.7	292.82	773.07	7168.28	2377.17
7095	2091.0	1386.54	2203.05	643.12	997.52	1582.32	1267.23	305.65	781.54	7209.54	2442.14
7096	2087.86	1398.64	2225.55	672.4	1007.45	1679.48	1293.01	326.7	795.82	7293.15	2559.27
7097	2113.51	1429.49	2262.46	698.9	1029.47	1744.82	1365.24	350.9	823.28	7340.95	2726.61
7098	2167.84	1497.86	2352.12	707.85	1081.01	1803.99	1435.06	373.04	866.24	7317.48	2938.85
7099	2179.82	1482.37	2360.59	698.17	1070.85	1770.96	1443.05	364.45	850.75	7157.15	2913.56
7100	2129.72	1429.98	2285.08	653.52	1045.2	1714.33	1400.45	354.41	823.65	6930.03	2804.3
7101	2066.8	1353.51	2162.88	631.98	979.98	1606.4	1319.26	342.55	782.14	6645.44	2635.26
7102	1959.84	1250.17	2035.46	611.53	903.87	1488.9	1212.66	307.7	725.4	6218.43	2391.2
7103	1861.95	1163.42	1908.78	594.96	849.54	1389.56	1112.47	274.91	668.16	5744.35	2155.25
7104	1801.45	1105.46	1824.56	591.08	819.53	1344.43	1054.15	240.31	620.49	5342.15	1987.67
7105	1756.8	1078.84	1794.31	606.81	780.93	1327.01	989.42	268.74	583.34	5080.91	1905.39
7106	1722.19	1064.07	1762.61	620.37	758.19	1314.3	972.96	272.86	582.74	4918.89	1856.99
7107	1707.19	1058.27	1735.87	621.58	759.76	1309.58	965.82	271.4	580.07	4853.31	1851.9
7108	1736.23	1087.31	1793.46	627.38	805.74	1336.08	975.74	287.13	591.45	4908.12	1901.64
7109	1836.54	1173.7	1936.36	645.29	850.27	1439.9	1070.97	278.18	655.34	5219.46	2053.25
7110	2038.49	1326.89	2163.72	680.02	987.48	1620.67	1224.76	312.42	759.03	5898.39	2349.94
7111	2150.29	1430.82	2279.16	691.27	1060.2	1727.28	1312.0	333.11	824.74	6549.37	2538.7
7112	2178.36	1452.12	2284.0	655.7	1086.82	1715.78	1318.05	341.7	841.07	6927.86	2534.1
7113	2185.99	1468.82	2293.19	651.22	1089.73	1670.28	1330.03	295.6	846.52	7122.91	2499.86
7114	2200.38	1481.64	2307.35	653.16	1077.14	1671.13	1330.88	286.53	850.75	7170.34	2487.15
7115	2193.49	1480.68	2310.25	655.09	1058.87	1682.26	1332.33	292.82	842.28	7193.69	2449.52
7116	2183.2	1471.84	2302.99	654.73	1046.65	1706.95	1333.3	274.91	842.64	7194.42	2477.48
7117	2193.61	1473.18	2285.57	649.41	1050.4	1689.76	1263.97	335.17	838.89	7173.73	2444.08
7118	2178.6	1466.04	2246.61	648.08	1041.57	1653.59	1234.56	358.16	830.79	7142.87	2430.41
7119	2167.96	1487.94	2256.65	639.36	1044.47	1665.2	1251.5	356.59	840.22	7177.6	2483.89
7120	2178.73	1499.07	2287.87	642.03	1066.01	1685.05	1294.82	363.85	851.6	7235.32	2593.51
7121	2171.22	1522.06	2322.47	652.55	1114.77	1747.97	1346.85	382.6	876.28	7268.95	2748.39
7122	2223.62	1553.52	2400.88	699.74	1168.5	1820.69	1424.65	416.12	917.78	7281.9	2968.01
7123	2227.85	1527.75	2412.5	707.97	1148.17	1794.43	1435.06	417.69	914.52	7190.06	2967.04
7124	2185.74	1475.96	2351.03	696.96	1105.21	1743.97	1398.03	405.59	885.96	6975.29	2875.2
7125	2103.71	1388.6	2219.14	680.14	1024.39	1637.61	1327.73	389.5	847.6	6686.58	2711.0
7126	1996.86	1281.63	2067.53	632.95	954.93	1531.62	1213.75	351.26	775.85	6281.59	2464.41
7127	1891.96	1188.7	1936.12	603.67	894.31	1436.75	1115.38	313.87	664.05	5851.44	2229.67
7128	1817.54	1128.2	1853.96	628.6	862.49	1394.04	1048.46	283.02	609.36	5440.64	2060.39
7129	1775.68	1099.28	1816.21	602.1	827.76	1355.2	1017.0	263.54	587.21	5190.78	1977.62
7130	1735.02	1080.41	1789.83	605.97	819.78	1337.29	1002.36	262.45	561.56	5056.71	1928.5
7131	1727.76	1077.26	1783.54	589.88	826.07	1340.2	998.73	260.63	553.7	4986.29	1915.67
7132	1762.49	1100.98	1842.95	609.48	839.14	1376.62	1013.62	277.7	558.9	5036.5	1965.64
7133	1852.39	1185.44	1972.78	614.56	915.12	1459.02	1083.07	318.47	611.05	5330.17	2112.54
7134	2052.52	1338.62	2223.01	678.93	1051.49	1651.53	1220.77	360.82	704.22	6014.55	2413.22
7135	2173.76	1443.53	2342.2	705.19	1096.5	1742.64	1300.87	387.32	775.0	6659.96	2597.14
7136	2166.14	1454.3	2367.85	689.22	1118.52	1730.42	1302.56	383.93	786.26	7001.66	2587.34
7137	2186.59	1456.48	2371.48	709.54	1118.64	1708.64	1279.21	379.21	784.2	7212.45	2545.11
7138	2191.31	1446.43	2374.99	710.27	1117.31	1709.25	1242.31	379.82	786.62	7258.79	2463.8
7139	2152.11	1430.1	2357.81	677.96	1122.76	1699.08	1226.09	368.93	775.13	7264.24	2402.33
7140	2124.4	1402.75	2323.8	680.26	1104.25	1686.14	1202.86	368.08	767.14	7267.62	2362.52
7141	2141.09	1386.3	2294.76	688.49	1100.13	1668.71	1197.17	363.73	765.57	7252.38	2354.05
7142	2106.73	1373.23	2263.18	681.59	1090.82	1634.47	1196.21	358.04	762.18	7211.6	2382.13
7143	2081.56	1372.74	2264.15	670.34	1079.2	1654.19	1212.18	373.77	770.29	7225.39	2436.94
7144	2096.2	1381.34	2281.58	669.74	1098.8	1702.23	1269.53	371.59	787.1	7292.06	2563.75
7145	2099.59	1410.86	2321.51	710.63	1107.63	1781.36	1341.53	399.3	811.79	7345.06	2741.98
7146	2176.06	1484.67	2415.04	729.75	1152.4	1867.39	1433.97	438.38	863.58	7362.97	2978.66
7147	2178.73	1496.89	2422.66	732.17	1142.36	1844.28	1442.32	437.42	860.79	7243.91	2981.68
7148	2141.58	1450.06	2344.62	720.68	1103.64	1781.0	1406.14	428.46	837.32	7025.74	2898.43
7149	2086.28	1372.38	2236.32	701.07	1033.22	1671.86	1334.87	408.74	796.78	6755.55	2742.59
7150	1964.44	1268.08	2084.22	677.72	968.36	1540.21	1228.15	369.41	735.44	6362.91	2502.64
7151	1875.98	1171.52	1945.08	633.43	928.55	1453.69	1129.41	327.91	674.94	5909.16	2264.64
7152	1806.29	1111.51	1853.6	630.17	886.08	1406.75	1063.95	306.25	627.14	5502.84	2096.57
7153	1753.65	1082.47	1814.64	609.96	838.41	1359.92	1039.15	295.12	601.61	5257.93	2013.8
7154	1726.55	1066.25	1781.85	606.57	815.42	1357.62	1022.81	291.13	585.64	5104.38	1959.84
7155	1713.84	1061.77	1780.64	607.78	818.44	1359.68	1017.73	291.0	578.98	5031.42	1952.34
7156	1739.5	1081.98	1842.1	622.42	838.29	1391.14	1037.7	302.98	589.27	5073.53	2002.79
7157	1817.66	1164.5	1972.9	630.05	926.62	1488.54	1110.42	337.35	631.62	5370.1	2148.84
7158	2015.98	1309.1	2212.73	686.68	1059.48	1680.57	1247.51	381.03	722.73	6036.08	2434.64
7159	2121.25	1412.43	2334.94	739.07	1086.34	1784.39	1331.36	412.13	796.06	6675.33	2629.81
7160	2120.4	1430.58	2351.39	732.78	1082.83	1762.49	1360.4	412.73	808.04	7062.04	2665.27
7161	2132.87	1435.06	2358.9	715.96	1072.91	1685.53	1380.73	414.42	822.2	7306.46	2692.25
7162	2149.08	1433.97	2345.71	698.78	1054.27	1645.12	1362.7	418.54	817.72	7367.08	2684.87
7163	2141.34	1424.17	2326.22	657.76	1085.97	1602.89	1330.15	410.07	801.5	7346.27	2604.52
7164	2112.05	1411.71	2297.31	648.68	1067.95	1622.73	1290.95	383.21	787.59	7314.33	2505.18
7165	2104.19	1409.41	2277.95	674.21	1041.45	1614.26	1257.07	393.49	776.46	7289.52	2496.84
7166	2080.23	1388.23	2243.7	673.85	1026.08	1597.2	1253.32	387.44	775.0	7249.23	2522.73
7167	2044.05	1368.15	2195.91	673.0	1006.6	1608.57	1256.1	385.02	778.03	7267.62	2568.83
7168	2052.89	1351.69	2201.72	667.44	1011.8	1643.18	1275.58	397.61	785.17	7301.62	2648.33
7169	2069.58	1363.79	2229.3	649.53	1065.28	1704.53	1341.04	411.28	808.52	7358.62	2773.68
7170	2133.35	1421.75	2304.81	674.58	1123.85	1759.82	1407.35	449.88	856.2	7302.83	2946.11
7171	2131.05	1410.74	2292.1	679.78	1101.83	1732.96	1388.11	436.08	850.39	7124.12	2898.92
7172	2090.76	1367.9	2245.76	675.42	1074.0	1676.21	1346.12	436.93	818.44	6911.52	2811.44
7173	2043.08	1309.34	2164.21	655.46	1023.78	1601.56	1284.54	427.49	782.75	6659.84	2691.16
7174	1939.87	1224.64	2044.17	653.52	956.75	1516.49	1212.78	382.6	737.01	6330.84	2502.28
7175	1853.24	1138.97	1929.34	627.02	908.71	1443.77	1114.29	358.64	677.84	5936.38	2300.45
7176	1783.18	1079.2	1835.57	616.37	897.21	1386.54	1057.18	306.49	637.31	5566.85	2130.45
7177	1735.38	1051.13	1790.2	649.65	865.27	1354.6	1020.39	285.56	610.32	5313.35	2018.88
7178	1704.41	1029.71	1759.94	645.17	839.5	1336.57	997.04	275.4	592.05	5141.29	1954.15
7179	1684.2	1020.03	1744.7	636.94	817.96	1323.01	986.27	275.64	580.19	5053.56	1916.16
7180	1690.73	1020.51	1754.14	641.66	824.13	1323.01	986.63	278.42	578.26	5037.96	1919.79
7181	1718.93	1050.52	1807.86	645.17	856.68	1359.92	1015.31	293.79	592.78	5137.42	1970.12
7182	1790.92	1114.89	1908.53	643.6	922.62	1418.72	1065.4	333.11	618.55	5355.34	2078.17
7183	1895.46	1194.03	2015.74	676.63	976.95	1515.4	1136.31	370.74	660.3	5640.17	2224.95
7184	1961.05	1247.51	2116.41	655.7	1042.54	1614.02	1215.2	391.92	709.42	5967.96	2385.52
7185	2029.78	1301.96	2198.81	663.44	1097.83	1715.3	1292.4	419.02	751.77	6288.13	2548.86
7186	2051.43	1336.32	2249.15	669.86	1129.78	1770.59	1339.59	437.54	777.79	6544.77	2649.42
7187	2050.22	1355.2	2265.12	675.78	1123.12	1790.8	1354.35	435.0	789.89	6680.53	2712.82
7188	2027.11	1357.86	2272.74	688.97	1128.57	1786.81	1350.96	414.67	794.12	6714.53	2719.35
7189	2025.42	1351.09	2257.5	664.65	1117.31	1735.5	1338.38	412.0	785.05	6699.65	2701.45
7190	2000.86	1342.74	2234.02	685.46	1093.48	1700.9	1326.28	405.59	785.05	6670.0	2657.4
7191	2000.61	1333.54	2213.82	698.17	1081.98	1694.36	1324.83	400.39	777.55	6628.5	2647.72
7192	2015.01	1334.27	2216.11	706.76	1086.1	1714.09	1355.44	390.95	780.09	6628.74	2656.07
7193	2038.24	1357.14	2249.39	706.76	1113.93	1748.57	1378.67	411.52	794.12	6628.5	2715.12
7194	2074.18	1392.35	2287.38	704.46	1142.24	1751.96	1421.99	400.15	819.05	6734.13	2818.82
7195	2075.51	1362.46	2252.17	701.32	1103.52	1703.68	1385.69	407.16	801.26	6666.86	2752.02
7196	2043.21	1319.02	2180.66	707.85	1059.6	1634.95	1346.97	388.41	783.72	6538.72	2657.64
7197	2004.24	1262.51	2106.37	674.33	996.19	1553.28	1291.55	369.9	758.67	6364.6	2542.21
7198	1918.46	1190.03	1998.8	633.19	921.42	1485.15	1215.81	345.09	725.27	6103.36	2382.85
7199	1833.15	1120.46	1890.99	643.6	840.71	1409.17	1136.43	303.35	666.59	5810.42	2202.2
7200	1760.67	1065.28	1817.78	654.13	798.72	1361.01	1077.63	269.47	616.01	5506.1	2042.0
7201	1708.88	1024.02	1761.28	650.62	771.25	1325.56	1030.68	250.11	577.41	5252.61	1927.89
7202	1665.08	1001.52	1728.73	639.61	744.03	1298.45	1007.2	236.07	558.78	5067.96	1856.02
7203	1641.85	990.14	1714.69	615.04	750.68	1291.31	985.06	234.26	555.03	4957.49	1821.29
7204	1641.85	989.9	1701.14	638.4	759.52	1295.67	979.86	236.68	551.64	4919.62	1818.02
7205	1658.55	1006.36	1741.55	612.5	769.92	1312.97	988.81	245.75	565.19	4967.78	1844.52
7206	1705.01	1050.28	1814.76	622.3	811.79	1377.34	1031.16	261.72	590.84	5122.66	1926.8
7207	1762.12	1112.84	1889.05	634.4	860.19	1453.21	1072.79	298.39	616.62	5321.7	2018.64
7208	1813.31	1160.39	1975.08	643.72	917.54	1533.55	1134.74	325.61	659.69	5582.34	2113.87
7209	1874.77	1209.15	2056.76	654.73	962.07	1609.66	1199.47	335.05	681.59	5853.25	2192.4
7210	1903.69	1241.46	2092.57	693.57	972.48	1639.07	1234.93	342.07	698.17	6079.89	2225.67
7211	1924.63	1263.97	2098.74	667.32	975.99	1642.33	1243.03	350.17	699.74	6191.45	2189.37
7212	1949.31	1277.88	2107.46	654.61	973.2	1632.65	1226.58	355.01	709.42	6253.16	2203.65
7213	1958.75	1283.33	2101.16	644.08	961.22	1572.15	1220.65	343.04	708.09	6265.26	2252.29
7214	1960.68	1278.73	2107.58	637.31	952.39	1562.47	1210.36	348.36	707.0	6246.62	2287.38
7215	1968.67	1276.67	2101.04	640.21	961.95	1576.02	1215.32	348.0	702.89	6287.04	2370.27
7216	2008.6	1296.27	2134.32	684.26	1013.13	1633.38	1260.58	362.15	730.48	6342.34	2483.65
7217	2058.69	1334.15	2196.15	700.59	1062.26	1695.21	1324.95	387.44	767.14	6448.45	2620.01
7218	2114.72	1383.27	2278.43	715.11	1097.35	1743.73	1394.04	402.81	798.96	6632.01	2761.1
7219	2112.9	1357.38	2271.17	709.66	1076.66	1715.3	1382.42	398.45	792.31	6633.46	2739.2
7220	2083.14	1313.33	2202.44	694.66	1044.11	1658.18	1335.48	398.21	781.54	6528.31	2662.73
7221	2023.12	1242.31	2086.4	638.88	984.7	1552.55	1256.58	371.95	754.8	6347.3	2517.28
7222	1916.64	1163.78	1964.19	623.39	914.88	1461.92	1165.71	338.32	699.14	6044.68	2320.9
7223	1813.43	1090.45	1843.07	643.6	837.68	1370.93	1074.72	297.42	648.56	5653.36	2117.74
7224	1741.43	1035.88	1774.59	632.35	790.98	1320.11	1012.04	252.65	592.66	5336.7	1956.33
7225	1713.84	1010.35	1738.41	607.9	774.28	1284.54	979.74	241.03	570.39	5116.12	1873.56
7226	1693.52	1002.61	1717.11	609.72	765.45	1267.6	962.56	235.71	557.69	4975.28	1822.99
7227	1689.89	1002.36	1698.72	588.18	769.2	1265.78	957.96	235.1	550.07	4920.46	1812.94
7228	1724.61	1035.28	1748.21	610.81	794.12	1290.71	975.38	242.0	565.19	4971.16	1864.0
7229	1832.91	1127.36	1893.89	634.16	876.28	1390.65	1041.81	274.31	604.4	5285.76	2006.42
7230	2044.78	1278.85	2156.1	643.96	1022.57	1598.05	1172.13	338.44	700.95	5931.3	2290.89
7231	2191.43	1390.9	2311.1	694.18	1097.11	1716.63	1269.29	372.92	779.36	6606.6	2478.93
7232	2219.38	1414.97	2319.09	683.65	1096.38	1722.92	1290.71	368.81	794.49	6982.06	2502.28
7233	2247.21	1429.86	2334.09	695.27	1085.37	1736.59	1299.78	374.01	804.17	7227.21	2501.92
7234	2295.13	1449.58	2356.35	695.87	1106.67	1738.77	1311.64	386.47	817.72	7324.74	2533.86
7235	2304.93	1448.73	2348.97	674.21	1129.41	1733.32	1307.65	382.36	816.51	7372.41	2559.27
7236	2294.04	1430.95	2344.25	657.64	1119.13	1731.39	1282.48	370.02	809.73	7317.96	2524.3
7237	2311.46	1429.01	2334.09	683.89	1130.02	1710.82	1285.62	364.82	801.75	7317.6	2511.72
7238	2272.62	1426.83	2302.15	653.88	1131.71	1653.22	1271.59	360.46	794.85	7249.35	2547.53
